lon,lat,population
-85.100000,31.900000,11915.305470
-99.600000,20.400000,11914.894144
-75.350000,38.800000,11914.267963
-91.150000,38.850000,11914.011965
-86.600000,12.700000,11913.805209
-86.500000,12.700000,11913.805209
-98.550000,16.500000,11913.707948
-72.200000,43.850000,11913.489650
-113.400000,52.950000,11913.413551
-113.350000,52.900000,11913.413551
-113.350000,53.000000,11913.413551
-113.300000,52.950000,11913.413551
-89.250000,21.300000,11913.037812
-98.250000,44.300000,11912.995825
-98.250000,44.400000,11912.995825
-98.150000,44.300000,11912.995825
-98.150000,44.400000,11912.995825
-80.900000,43.950000,11911.635776
-81.450000,39.550000,11911.333630
-95.200000,45.100000,11911.049095
-95.050000,44.950000,11911.049095
-95.050000,45.250000,11911.049095
-94.900000,45.100000,11911.049095
-76.650000,41.900000,11910.563792
-97.850000,31.400000,11910.381679
-97.850000,31.500000,11910.381679
-97.800000,31.550000,11910.381679
-97.700000,31.550000,11910.381679
-97.650000,31.400000,11910.381679
-97.650000,31.500000,11910.381679
-100.150000,18.350000,11909.929367
-83.650000,39.350000,11909.494170
-97.800000,16.250000,11909.483777
-80.750000,37.250000,11909.427643
-77.200000,39.900000,11909.112061
-94.200000,44.950000,11908.359356
-86.700000,40.100000,11908.178659
-98.000000,17.250000,11907.737295
-80.050000,39.950000,11907.319919
-73.500000,43.100000,11907.204769
-78.450000,44.000000,11906.791835
-78.400000,43.950000,11906.791835
-78.400000,44.050000,11906.791835
-93.750000,38.550000,11906.536210
-89.750000,37.400000,11906.164444
-119.350000,50.500000,11906.038472
-99.650000,20.750000,11905.224636
-71.150000,19.300000,11905.111393
-98.850000,38.300000,11905.079423
-98.850000,38.400000,11905.079423
-98.800000,38.250000,11905.079423
-98.800000,38.450000,11905.079423
-98.700000,38.250000,11905.079423
-98.700000,38.450000,11905.079423
-98.650000,38.300000,11905.079423
-98.650000,38.400000,11905.079423
-98.350000,49.900000,11904.942271
-98.350000,50.000000,11904.942271
-98.250000,49.900000,11904.942271
-98.250000,50.000000,11904.942271
-82.800000,39.400000,11904.807476
-97.500000,38.200000,11904.578716
-124.200000,44.800000,11904.388776
-87.950000,43.550000,11904.247687
-122.750000,38.850000,11904.049009
-85.550000,39.450000,11903.907791
-88.600000,34.950000,11903.762232
-88.500000,35.050000,11903.762232
-88.400000,34.950000,11903.762232
-60.250000,46.400000,11903.758433
-107.300000,24.200000,11903.282278
-85.900000,13.800000,11903.266889
-115.850000,30.850000,11903.096152
-74.800000,38.900000,11902.778510
-88.450000,36.450000,11902.355548
-104.250000,20.450000,11902.301667
-120.100000,35.950000,11902.257753
-88.350000,21.350000,11901.781990
-90.750000,33.600000,11901.692978
-81.150000,43.750000,11901.615065
-75.600000,38.800000,11901.388484
-78.700000,43.350000,11900.878586
-89.900000,31.300000,11900.580325
-98.450000,22.400000,11900.523098
-83.500000,34.250000,11900.319585
-93.950000,18.300000,11900.189686
-82.750000,35.200000,11899.974734
-93.250000,33.200000,11899.861911
-122.050000,48.350000,11899.738797
-84.600000,35.600000,11899.525013
-84.450000,35.450000,11899.525013
-81.150000,37.050000,11899.208207
-86.750000,39.950000,11899.168559
-84.900000,41.100000,11899.019702
-85.450000,37.700000,11898.773887
-90.000000,41.300000,11898.506241
-84.950000,10.600000,11898.440279
-81.950000,34.600000,11898.433662
-82.450000,42.600000,11898.231766
-89.750000,42.950000,11896.715591
-89.750000,43.050000,11896.715591
-119.000000,54.950000,11896.002205
-119.000000,55.350000,11896.002205
-118.600000,54.950000,11896.002205
-118.600000,55.350000,11896.002205
-116.650000,34.200000,11895.539556
-71.800000,46.650000,11895.381309
-77.850000,38.300000,11895.186575
-99.750000,24.650000,11894.819112
-99.350000,24.650000,11894.819112
-91.900000,32.350000,11894.599063
-74.200000,39.200000,11894.349711
-103.800000,40.250000,11894.261994
-88.100000,45.800000,11893.548403
-88.050000,45.750000,11893.548403
-88.050000,45.850000,11893.548403
-88.000000,45.800000,11893.548403
-80.300000,35.250000,11893.318667
-105.700000,28.500000,11893.193508
-82.100000,28.650000,11892.650133
-84.950000,41.550000,11892.344832
-84.050000,36.950000,11892.278353
-99.700000,20.300000,11892.244663
-89.200000,21.300000,11892.204076
-81.600000,43.450000,11891.975760
-90.750000,40.350000,11891.972664
-90.750000,40.550000,11891.972664
-90.550000,40.350000,11891.972664
-90.550000,40.550000,11891.972664
-105.300000,44.400000,11891.962415
-85.350000,37.900000,11891.605250
-93.100000,31.000000,11891.195885
-86.700000,12.950000,11891.152317
-69.850000,44.950000,11890.968964
-73.250000,42.900000,11890.794566
-95.450000,37.750000,11890.448218
-124.200000,44.600000,11889.832344
-123.900000,44.600000,11889.832344
-89.750000,37.800000,11889.743425
-93.050000,41.300000,11889.330941
-116.950000,34.450000,11888.703097
-81.700000,41.800000,11888.115906
-83.800000,31.050000,11887.738852
-89.750000,42.200000,11887.302616
-89.700000,42.150000,11887.302616
-89.500000,42.150000,11887.302616
-89.450000,42.200000,11887.302616
-76.400000,17.800000,11887.079139
-97.300000,17.400000,11887.045485
-97.300000,17.500000,11887.045485
-97.200000,17.400000,11887.045485
-97.200000,17.500000,11887.045485
-108.650000,26.400000,11886.926686
-108.600000,26.350000,11886.926686
-108.600000,26.450000,11886.926686
-108.550000,26.400000,11886.926686
-81.700000,35.050000,11886.926686
-81.650000,35.000000,11886.926686
-81.600000,35.050000,11886.926686
-85.300000,38.900000,11886.816944
-85.250000,38.650000,11886.816944
-85.250000,38.850000,11886.816944
-101.400000,17.400000,11886.636680
-119.400000,47.350000,11886.233333
-81.700000,29.050000,11886.206695
-96.350000,33.600000,11885.726152
-98.350000,22.950000,11885.606241
-99.450000,16.750000,11885.255806
-99.450000,16.850000,11885.255806
-99.350000,16.750000,11885.255806
-99.350000,16.850000,11885.255806
-75.450000,65.700000,11884.600000
-96.150000,46.250000,11884.360967
-96.150000,46.350000,11884.360967
-96.050000,46.250000,11884.360967
-96.050000,46.350000,11884.360967
-98.500000,18.100000,11883.623691
-124.950000,49.200000,11883.580850
-124.950000,49.300000,11883.580850
-124.850000,49.100000,11883.580850
-124.850000,49.400000,11883.580850
-124.750000,49.100000,11883.580850
-124.750000,49.400000,11883.580850
-97.800000,20.600000,11883.013209
-95.000000,32.650000,11882.574804
-94.050000,42.100000,11882.314796
-93.950000,42.200000,11882.314796
-81.100000,41.550000,11881.816632
-77.000000,21.250000,11881.676449
-77.000000,21.350000,11881.676449
-76.900000,21.250000,11881.676449
-76.900000,21.350000,11881.676449
-121.050000,36.100000,11880.850250
-118.050000,35.100000,11880.781609
-118.050000,35.200000,11880.781609
-117.950000,35.100000,11880.781609
-117.950000,35.200000,11880.781609
-97.800000,28.350000,11880.781609
-97.800000,28.450000,11880.781609
-97.700000,28.350000,11880.781609
-97.700000,28.450000,11880.781609
-81.550000,35.050000,11880.649479
-68.000000,46.650000,11880.233767
-54.600000,48.950000,11880.000000
-81.350000,37.800000,11879.784893
-85.600000,37.800000,11879.545351
-87.250000,14.550000,11879.444901
-77.950000,39.650000,11879.382460
-69.700000,44.050000,11879.369306
-94.850000,40.350000,11879.000000
-91.100000,38.750000,11878.728981
-82.750000,41.450000,11878.515010
-85.750000,15.150000,11878.037211
-85.600000,14.900000,11878.037211
-85.600000,15.300000,11878.037211
-85.500000,14.900000,11878.037211
-85.500000,15.300000,11878.037211
-85.350000,15.050000,11878.037211
-85.350000,15.150000,11878.037211
-79.050000,36.250000,11877.915758
-86.400000,34.100000,11877.631817
-81.100000,37.100000,11877.621713
-86.600000,39.500000,11877.294807
-89.900000,31.250000,11877.113511
-87.250000,36.150000,11877.082414
-87.800000,37.850000,11877.034073
-87.600000,37.650000,11877.034073
-94.050000,18.350000,11876.953807
-85.750000,43.250000,11876.933332
-68.750000,47.400000,11876.850511
-76.600000,37.400000,11876.617836
-88.850000,20.950000,11876.599085
-88.800000,21.300000,11876.109042
-85.700000,44.700000,11875.538283
-85.700000,44.800000,11875.538283
-85.650000,44.650000,11875.538283
-85.650000,44.850000,11875.538283
-85.550000,44.650000,11875.538283
-85.550000,44.850000,11875.538283
-85.500000,44.700000,11875.538283
-85.500000,44.800000,11875.538283
-122.150000,45.450000,11874.555394
-63.900000,46.400000,11874.134948
-63.800000,46.300000,11874.134948
-63.800000,46.500000,11874.134948
-63.700000,46.400000,11874.134948
-90.700000,30.250000,11873.796467
-94.750000,29.600000,11873.653478
-94.700000,29.550000,11873.653478
-93.800000,16.400000,11873.218134
-93.750000,16.350000,11873.218134
-100.750000,28.150000,11873.202848
-114.700000,33.500000,11872.737253
-114.700000,33.700000,11872.737253
-114.500000,33.500000,11872.737253
-114.500000,33.700000,11872.737253
-90.050000,36.100000,11872.450402
-79.250000,34.150000,11872.335380
-98.050000,35.450000,11872.096072
-98.050000,35.650000,11872.096072
-78.900000,42.600000,11871.627353
-84.200000,41.850000,11871.532028
-84.200000,41.950000,11871.532028
-77.800000,40.000000,11871.532028
-86.150000,33.000000,11870.912697
-93.300000,41.550000,11870.822884
-97.200000,35.250000,11870.243750
-89.350000,16.150000,11868.254878
-107.550000,27.900000,11868.118595
-97.050000,38.950000,11867.735486
-94.250000,39.550000,11867.721782
-89.900000,37.800000,11867.649324
-82.450000,34.350000,11866.995685
-69.400000,45.150000,11866.368248
-69.400000,45.250000,11866.368248
-69.300000,45.050000,11866.368248
-69.300000,45.350000,11866.368248
-69.200000,45.050000,11866.368248
-69.200000,45.350000,11866.368248
-69.100000,45.150000,11866.368248
-69.100000,45.250000,11866.368248
-63.300000,46.450000,11866.159793
-64.600000,48.850000,11866.127574
-64.500000,48.750000,11866.127574
-64.500000,48.950000,11866.127574
-64.400000,48.850000,11866.127574
-113.650000,50.900000,11865.951375
-113.650000,51.200000,11865.951375
-101.700000,32.250000,11865.522929
-101.500000,32.050000,11865.522929
-101.500000,32.450000,11865.522929
-101.300000,32.250000,11865.522929
-83.450000,39.750000,11865.081637
-74.400000,43.200000,11864.831121
-74.300000,43.200000,11864.831121
-92.350000,30.450000,11864.604347
-85.850000,13.600000,11864.238821
-124.450000,49.450000,11863.813353
-86.750000,39.850000,11863.786088
-98.600000,26.100000,11863.497296
-120.900000,39.100000,11861.927484
-98.150000,43.650000,11861.903911
-98.150000,43.750000,11861.903911
-98.100000,43.800000,11861.903911
-98.000000,43.800000,11861.903911
-97.950000,43.650000,11861.903911
-97.950000,43.750000,11861.903911
-67.600000,48.850000,11860.522412
-67.500000,48.750000,11860.522412
-67.500000,48.950000,11860.522412
-67.400000,48.850000,11860.522412
-104.400000,32.250000,11859.697424
-104.400000,32.550000,11859.697424
-104.100000,32.250000,11859.697424
-104.100000,32.550000,11859.697424
-107.000000,23.850000,11859.631515
-107.000000,23.950000,11859.631515
-106.950000,23.800000,11859.631515
-106.950000,24.000000,11859.631515
-106.850000,23.800000,11859.631515
-106.850000,24.000000,11859.631515
-106.800000,23.850000,11859.631515
-106.800000,23.950000,11859.631515
-90.650000,30.250000,11858.134013
-86.850000,13.550000,11857.890111
-122.150000,45.500000,11857.426452
-95.150000,43.250000,11856.962427
-96.350000,33.300000,11856.360931
-80.800000,26.550000,11856.217169
-97.250000,16.250000,11856.154060
-101.200000,23.050000,11856.066562
-101.000000,23.050000,11856.066562
-88.900000,15.650000,11855.821980
-89.900000,41.200000,11855.710024
-89.900000,41.300000,11855.710024
-89.850000,41.250000,11855.710024
-86.500000,14.850000,11855.260167
-88.750000,37.300000,11855.197132
-85.250000,39.700000,11855.127107
-78.050000,43.000000,11855.091001
-89.600000,38.800000,11854.886865
-100.400000,22.450000,11854.116513
-100.300000,22.350000,11854.116513
-100.300000,22.550000,11854.116513
-100.200000,22.450000,11854.116513
-89.800000,37.900000,11853.944946
-81.000000,43.600000,11853.745672
-81.000000,43.900000,11853.745672
-80.800000,43.700000,11853.745672
-108.400000,42.950000,11853.604069
-77.550000,36.600000,11853.486311
-86.750000,12.900000,11853.148803
-65.850000,47.600000,11853.107962
-111.100000,47.300000,11852.250345
-111.100000,47.700000,11852.250345
-84.200000,41.550000,11852.050126
-84.100000,41.550000,11852.050126
-86.650000,12.000000,11851.917058
-109.700000,26.650000,11851.592313
-109.600000,26.650000,11851.592313
-81.600000,41.850000,11851.338589
-68.650000,45.050000,11851.093430
-87.650000,37.350000,11851.002560
-87.500000,37.200000,11851.002560
-87.500000,37.500000,11851.002560
-88.350000,37.200000,11850.947561
-88.150000,37.200000,11850.947561
-106.400000,35.900000,11850.489949
-88.750000,35.900000,11850.389551
-99.450000,20.800000,11850.357073
-99.350000,20.800000,11850.357073
-76.200000,41.000000,11849.789196
-94.300000,33.600000,11849.428826
-51.800000,64.200000,11849.312088
-51.700000,64.100000,11849.312088
-51.700000,64.300000,11849.312088
-51.600000,64.200000,11849.312088
-92.850000,32.550000,11847.345106
-92.700000,32.700000,11847.345106
-75.850000,23.450000,11847.110662
-75.850000,23.550000,11847.110662
-97.000000,18.300000,11847.059798
-89.550000,20.150000,11846.411417
-73.200000,44.750000,11845.923808
-82.650000,41.000000,11845.590469
-114.600000,51.050000,11845.350126
-114.600000,51.350000,11845.350126
-71.200000,46.300000,11844.039271
-74.400000,45.950000,11843.892513
-81.000000,32.400000,11843.768298
-89.650000,39.150000,11843.296050
-85.300000,16.000000,11843.216428
-97.800000,16.450000,11843.173534
-95.400000,45.900000,11843.000000
-82.800000,8.500000,11842.665925
-79.300000,37.150000,11842.522805
-110.000000,34.350000,11841.397876
-77.250000,35.200000,11840.742578
-77.150000,35.300000,11840.742578
-76.850000,35.200000,11840.742578
-66.900000,46.050000,11839.853857
-85.950000,30.250000,11839.584872
-94.100000,42.050000,11839.537911
-105.450000,21.800000,11839.472036
-111.950000,39.900000,11839.172103
-87.150000,32.400000,11838.871947
-87.000000,32.250000,11838.871947
-87.000000,32.550000,11838.871947
-86.850000,32.400000,11838.871947
-109.550000,30.500000,11838.660471
-82.800000,41.000000,11838.588475
-71.600000,43.850000,11838.460889
-121.700000,47.600000,11838.202612
-68.250000,49.000000,11837.436028
-68.250000,49.400000,11837.436028
-122.350000,40.100000,11837.274091
-85.050000,36.850000,11837.167385
-84.650000,36.850000,11837.167385
-81.300000,31.800000,11836.855677
-95.550000,36.000000,11836.825363
-71.250000,46.550000,11836.784996
-77.650000,34.100000,11836.349399
-70.500000,43.900000,11835.851342
-86.900000,14.800000,11835.522620
-71.750000,18.650000,11835.101877
-81.500000,29.150000,11834.621533
-82.850000,23.200000,11834.467592
-76.350000,17.900000,11834.465996
-89.800000,20.450000,11834.441785
-79.250000,38.050000,11834.197993
-84.350000,43.100000,11834.120685
-79.500000,34.550000,11833.380868
-84.550000,15.700000,11833.355126
-84.550000,15.800000,11833.355126
-84.450000,15.700000,11833.355126
-84.450000,15.800000,11833.355126
-112.550000,34.900000,11833.212663
-106.100000,23.100000,11833.104183
-85.350000,39.550000,11833.010112
-85.650000,11.600000,11832.893086
-103.300000,40.650000,11832.496603
-103.200000,40.550000,11832.496603
-103.200000,40.750000,11832.496603
-103.100000,40.650000,11832.496603
-79.300000,33.950000,11832.460286
-82.700000,46.400000,11832.061037
-82.650000,46.350000,11832.061037
-82.650000,46.450000,11832.061037
-82.600000,46.400000,11832.061037
-117.850000,35.600000,11831.811721
-117.650000,35.400000,11831.811721
-117.650000,35.800000,11831.811721
-117.450000,35.600000,11831.811721
-120.500000,35.750000,11831.183792
-84.650000,30.900000,11831.115078
-84.600000,30.850000,11831.115078
-84.600000,30.950000,11831.115078
-84.550000,30.900000,11831.115078
-76.100000,38.500000,11831.115078
-89.200000,39.500000,11831.016779
-83.650000,39.450000,11830.799419
-105.750000,41.150000,11830.267069
-105.750000,41.450000,11830.267069
-105.450000,41.150000,11830.267069
-105.450000,41.450000,11830.267069
-115.200000,32.600000,11830.254929
-89.350000,44.600000,11829.620108
-61.600000,17.050000,11829.523380
-80.050000,41.550000,11829.417412
-112.900000,37.900000,11828.658811
-112.850000,37.850000,11828.658811
-80.650000,22.750000,11828.277199
-89.850000,40.400000,11827.772671
-109.250000,25.750000,11827.366044
-81.950000,23.300000,11826.665134
-118.550000,46.200000,11826.659727
-105.950000,53.100000,11826.587280
-105.950000,53.300000,11826.587280
-105.850000,53.000000,11826.587280
-105.850000,53.400000,11826.587280
-105.650000,53.000000,11826.587280
-105.650000,53.400000,11826.587280
-105.550000,53.100000,11826.587280
-105.550000,53.300000,11826.587280
-76.700000,42.750000,11826.183417
-78.600000,35.400000,11826.171100
-89.800000,38.300000,11825.454864
-77.400000,40.100000,11825.329394
-96.600000,20.050000,11825.250922
-122.400000,40.300000,11825.136627
-122.150000,40.350000,11825.136627
-95.700000,33.050000,11824.588294
-85.150000,40.700000,11824.443142
-107.350000,39.550000,11824.430372
-79.550000,44.800000,11824.335005
-80.600000,26.300000,11824.002532
-93.450000,16.450000,11823.684569
-91.550000,15.900000,11823.511893
-106.600000,52.450000,11822.762988
-76.250000,41.150000,11822.740435
-88.450000,37.250000,11822.541601
-95.350000,28.800000,11822.294472
-95.200000,28.950000,11822.294472
-92.400000,44.650000,11821.030375
-77.300000,19.700000,11820.300577
-77.100000,19.900000,11820.300577
-85.000000,41.800000,11820.069496
-74.550000,45.500000,11819.853552
-109.300000,26.050000,11819.487833
-92.700000,16.200000,11819.094316
-85.500000,39.350000,11819.000000
-82.300000,28.500000,11818.969303
-89.600000,16.300000,11818.800382
-103.050000,19.750000,11818.751615
-80.750000,43.800000,11818.269668
-96.900000,31.450000,11818.100538
-79.300000,42.700000,11817.369503
-88.500000,34.450000,11816.310198
-97.800000,32.950000,11816.189454
-105.950000,23.150000,11815.908863
-81.650000,40.550000,11815.813921
-77.150000,21.250000,11815.781366
-83.400000,9.100000,11814.931746
-88.950000,38.600000,11814.680012
-98.200000,32.800000,11814.079643
-98.100000,32.700000,11814.079643
-98.100000,32.900000,11814.079643
-86.050000,38.950000,11814.004190
-76.600000,40.750000,11813.803696
-119.700000,38.800000,11813.594880
-96.350000,38.250000,11813.344615
-96.350000,38.550000,11813.344615
-96.050000,38.250000,11813.344615
-96.050000,38.550000,11813.344615
-98.900000,29.600000,11813.199055
-100.150000,17.100000,11813.028299
-71.750000,18.400000,11812.986713
-105.300000,21.250000,11812.677997
-104.650000,19.550000,11812.418575
-87.800000,39.950000,11811.873097
-87.500000,39.950000,11811.873097
-100.150000,18.200000,11811.435391
-75.350000,38.850000,11811.067866
-74.950000,43.100000,11810.292582
-85.750000,41.100000,11809.845109
-85.450000,44.200000,11809.194464
-85.450000,44.300000,11809.194464
-85.350000,44.200000,11809.194464
-85.350000,44.300000,11809.194464
-159.300000,21.900000,11807.593022
-82.800000,36.000000,11807.319096
-83.300000,22.300000,11806.763174
-76.750000,41.050000,11805.607281
-77.550000,18.300000,11805.319883
-90.650000,13.850000,11804.998854
-86.550000,12.500000,11804.975132
-79.000000,40.250000,11804.772131
-78.800000,40.250000,11804.772131
-78.800000,40.450000,11804.772131
-91.600000,38.350000,11804.130951
-91.600000,38.550000,11804.130951
-91.400000,38.350000,11804.130951
-91.400000,38.550000,11804.130951
-75.700000,23.450000,11803.975167
-75.700000,23.550000,11803.975167
-99.900000,18.850000,11803.638420
-78.500000,33.750000,11803.580272
-88.050000,13.200000,11803.498878
-89.550000,35.600000,11803.449574
-92.800000,15.150000,11803.179549
-86.950000,15.350000,11803.038547
-80.200000,7.750000,11802.953605
-85.100000,39.950000,11802.885385
-85.000000,40.050000,11802.885385
-85.300000,39.550000,11802.857839
-96.150000,42.800000,11801.338138
-81.850000,34.550000,11801.250168
-116.750000,44.050000,11800.791381
-103.350000,32.950000,11800.000000
-98.250000,22.300000,11799.881694
-106.800000,39.550000,11799.667438
-106.800000,39.750000,11799.667438
-115.900000,40.800000,11798.665344
-115.900000,40.900000,11798.665344
-115.800000,41.000000,11798.665344
-115.700000,41.000000,11798.665344
-76.050000,42.650000,11798.655825
-77.000000,40.800000,11798.426555
-103.450000,26.100000,11798.323358
-79.400000,34.100000,11798.188940
-81.500000,26.050000,11798.152229
-79.250000,38.200000,11798.041738
-89.550000,16.200000,11797.468563
-106.650000,34.600000,11796.956669
-77.400000,18.650000,11796.018529
-88.900000,41.050000,11795.771874
-89.050000,38.100000,11795.560731
-96.900000,31.500000,11794.656206
-72.150000,44.550000,11794.167186
-71.850000,44.550000,11794.167186
-72.000000,48.700000,11794.154378
-96.350000,33.250000,11794.148461
-87.800000,13.900000,11793.861761
-103.950000,44.650000,11793.822891
-84.900000,12.150000,11793.792346
-79.400000,45.250000,11793.667981
-79.100000,45.150000,11793.667981
-77.900000,35.200000,11793.667981
-97.900000,20.950000,11793.257978
-128.750000,54.500000,11792.775617
-128.600000,54.350000,11792.775617
-128.600000,54.650000,11792.775617
-128.450000,54.500000,11792.775617
-103.400000,22.850000,11792.585411
-104.500000,21.250000,11792.293539
-119.300000,39.400000,11792.279347
-66.050000,45.600000,11791.692823
-65.850000,45.600000,11791.692823
-65.750000,45.300000,11791.692823
-65.750000,45.500000,11791.692823
-80.850000,31.850000,11791.498398
-109.500000,41.550000,11791.384780
-75.000000,41.050000,11791.345164
-87.200000,14.550000,11791.324281
-108.450000,52.800000,11790.956025
-108.300000,52.650000,11790.956025
-108.300000,52.950000,11790.956025
-108.150000,52.800000,11790.956025
-111.450000,26.000000,11790.057521
-111.350000,25.900000,11790.057521
-111.350000,26.100000,11790.057521
-111.250000,26.000000,11790.057521
-61.950000,16.050000,11789.365149
-98.200000,30.500000,11788.897957
-86.150000,34.650000,11788.456046
-86.050000,34.750000,11788.456046
-103.550000,25.900000,11787.512846
-88.900000,17.350000,11787.035802
-86.700000,40.150000,11787.001160
-85.000000,36.950000,11786.847760
-72.350000,40.850000,11786.567618
-119.400000,50.700000,11786.103780
-119.250000,50.850000,11786.103780
-119.100000,50.700000,11786.103780
-85.650000,31.550000,11786.053834
-61.000000,14.300000,11785.993262
-85.350000,37.750000,11785.792167
-93.300000,31.150000,11785.749667
-109.400000,41.750000,11785.720899
-85.950000,32.850000,11785.253096
-85.950000,33.050000,11785.253096
-85.850000,32.950000,11785.253096
-82.200000,28.650000,11783.982699
-86.150000,37.700000,11783.648266
-92.400000,30.600000,11783.522472
-73.050000,44.750000,11782.170485
-81.650000,33.350000,11781.980007
-81.500000,33.500000,11781.980007
-81.500000,33.600000,11781.980007
-105.850000,23.150000,11781.702281
-105.250000,35.550000,11781.454445
-105.250000,35.650000,11781.454445
-105.150000,35.550000,11781.454445
-105.150000,35.650000,11781.454445
-80.500000,32.550000,11781.446532
-92.350000,17.750000,11780.866030
-81.550000,40.300000,11780.829455
-102.850000,19.350000,11779.634689
-114.750000,35.950000,11779.340212
-114.750000,36.050000,11779.340212
-72.250000,45.200000,11778.582747
-72.250000,45.300000,11778.582747
-121.650000,42.000000,11778.389096
-121.650000,42.400000,11778.389096
-75.100000,44.750000,11777.758107
-81.650000,25.750000,11777.624993
-119.250000,39.750000,11777.612350
-106.050000,36.000000,11777.599411
-130.400000,54.300000,11777.245722
-130.300000,54.200000,11777.245722
-130.300000,54.400000,11777.245722
-130.200000,54.300000,11777.245722
-100.650000,21.650000,11777.192944
-95.050000,30.700000,11776.252721
-95.650000,37.250000,11776.201808
-93.050000,41.400000,11775.584477
-90.300000,39.950000,11775.406866
-93.200000,31.650000,11775.277834
-93.200000,31.850000,11775.277834
-93.000000,31.650000,11775.277834
-93.000000,31.850000,11775.277834
-102.900000,21.600000,11775.242717
-61.350000,15.950000,11774.956483
-92.350000,15.750000,11774.332970
-124.550000,49.800000,11773.400891
-124.550000,49.900000,11773.400891
-124.450000,49.800000,11773.400891
-124.450000,49.900000,11773.400891
-123.950000,47.150000,11773.210170
-105.500000,23.700000,11773.169746
-105.500000,23.900000,11773.169746
-105.450000,23.650000,11773.169746
-105.450000,23.950000,11773.169746
-105.250000,23.650000,11773.169746
-105.250000,23.950000,11773.169746
-105.200000,23.700000,11773.169746
-105.200000,23.900000,11773.169746
-90.300000,30.650000,11772.161096
-120.850000,35.800000,11772.142117
-120.550000,35.800000,11772.142117
-80.750000,26.900000,11772.095686
-92.750000,16.350000,11771.966542
-85.500000,39.500000,11771.701452
-98.200000,27.750000,11771.547044
-97.900000,27.750000,11771.547044
-84.350000,31.800000,11771.270378
-81.650000,27.600000,11771.086688
-90.600000,33.650000,11770.619241
-147.900000,65.050000,11770.537530
-92.750000,16.000000,11770.317964
-92.650000,16.000000,11770.317964
-86.150000,13.400000,11770.257189
-86.100000,36.150000,11768.757557
-86.100000,36.250000,11768.757557
-91.250000,15.950000,11768.717644
-91.350000,38.400000,11768.710481
-83.450000,9.950000,11768.699005
-86.400000,43.450000,11768.426845
-86.100000,43.450000,11768.426845
-89.450000,35.850000,11768.347315
-100.900000,32.700000,11768.000000
-83.950000,40.450000,11767.385909
-103.750000,40.200000,11767.319331
-103.750000,40.300000,11767.319331
-89.500000,40.350000,11766.681380
-90.000000,35.950000,11766.035398
-89.800000,35.950000,11766.035398
-100.800000,21.600000,11765.996318
-89.500000,16.150000,11765.053760
-112.250000,27.350000,11765.000000
-90.750000,15.250000,11764.550208
-78.000000,39.000000,11764.263991
-89.700000,44.250000,11763.837801
-89.750000,37.850000,11763.551705
-90.850000,33.600000,11763.433046
-94.000000,16.050000,11763.387794
-76.950000,34.700000,11762.135844
-82.700000,41.850000,11762.065454
-82.500000,41.850000,11762.065454
-82.400000,41.950000,11762.065454
-82.400000,42.150000,11762.065454
-97.700000,38.300000,11761.767980
-97.700000,38.400000,11761.767980
-97.600000,38.300000,11761.767980
-97.600000,38.400000,11761.767980
-86.700000,13.000000,11761.681153
-123.800000,46.000000,11761.486722
-81.500000,43.250000,11761.402825
-92.750000,37.700000,11761.230974
-92.650000,37.600000,11761.230974
-92.650000,37.800000,11761.230974
-92.550000,37.700000,11761.230974
-83.000000,23.050000,11761.020303
-71.750000,18.500000,11760.853577
-84.700000,43.300000,11760.688592
-120.600000,38.850000,11759.872344
-82.900000,41.500000,11759.521606
-87.350000,20.350000,11759.085264
-71.800000,43.100000,11758.510006
-120.800000,34.950000,11758.452757
-119.450000,45.750000,11758.113921
-69.200000,12.200000,11757.808428
-68.800000,47.450000,11757.530835
-120.650000,46.850000,11757.110124
-120.450000,46.850000,11757.110124
-93.150000,36.200000,11756.398944
-93.150000,36.300000,11756.398944
-93.050000,36.200000,11756.398944
-93.050000,36.300000,11756.398944
-97.500000,16.200000,11756.322552
-80.700000,35.900000,11756.008761
-89.400000,15.400000,11755.633837
-89.300000,15.400000,11755.633837
-89.300000,15.700000,11755.633837
-89.200000,15.500000,11755.633837
-89.200000,15.600000,11755.633837
-120.600000,36.850000,11755.562527
-90.850000,42.300000,11755.122983
-90.850000,42.700000,11755.122983
-97.800000,32.350000,11754.825075
-97.700000,32.450000,11754.825075
-99.500000,21.950000,11754.454008
-120.300000,36.300000,11754.014926
-102.500000,18.000000,11753.758222
-98.500000,29.850000,11753.388694
-85.250000,37.450000,11753.132473
-96.400000,31.900000,11752.829816
-102.900000,23.650000,11752.422758
-84.150000,37.050000,11752.071467
-84.050000,37.050000,11752.071467
-77.650000,37.200000,11751.654176
-92.400000,30.450000,11751.649430
-79.550000,39.900000,11751.591730
-101.700000,27.000000,11750.470057
-101.700000,27.100000,11750.470057
-101.600000,27.200000,11750.470057
-101.500000,27.200000,11750.470057
-72.400000,41.000000,11750.129688
-114.200000,50.700000,11750.090570
-114.200000,50.800000,11750.090570
-88.700000,19.750000,11750.000000
-122.400000,40.350000,11749.444412
-85.900000,31.100000,11749.417544
-85.900000,31.500000,11749.417544
-98.650000,22.100000,11749.258741
-98.900000,29.800000,11748.505788
-90.800000,34.900000,11748.419176
-72.450000,44.150000,11748.064331
-104.550000,20.150000,11747.692400
-110.950000,41.250000,11747.000000
-89.500000,36.200000,11746.785040
-79.400000,34.650000,11746.011746
-79.400000,34.850000,11746.011746
