id,file,name,land_pixels,road_pixels,density,rating,status
657,history/states/657-State_657.txt,"Montemorelos, NL",14470,2709,0.1872149274,2,measured
658,history/states/658-State_658.txt,"San Salvador, BS",117,0,0.0000000000,0,measured
659,history/states/659-State_659.txt,"King's Bay Naval Base, GA",13,13,1.0000000000,10,measured
660,history/states/660-State_660.txt,"Santa Rosa, CA",7472,4886,0.6539079229,7,measured
661,history/states/661-State_661.txt,"Sacremento, CA",2851,2106,0.7386881796,8,measured
662,history/states/662-State_662.txt,"San Diego, CA",1074,902,0.8398510242,9,measured
663,history/states/663-State_663.txt,"Long Island, BS",222,0,0.0000000000,0,measured
664,history/states/664-State_664.txt,"Great Exuma, BS",101,0,0.0000000000,0,measured
665,history/states/665-State_665.txt,"Yreka, CA",8013,3209,0.4004742294,5,measured
666,history/states/666-State_666.txt,"Ely, NV",5436,1262,0.2321559971,3,measured
667,history/states/667-State_667.txt,"Alturas, CA",10112,2817,0.2785799051,4,measured
668,history/states/668-State_668.txt,"Mazatlan, SI",11707,3377,0.2884598958,4,measured
669,history/states/669-State_669.txt,"Sequoia, CA",8177,2423,0.2963189434,0,wasteland
670,history/states/670-State_670.txt,"Durango, DG",18598,1980,0.1064630605,1,measured
671,history/states/671-State_671.txt,"Fresnillo, ZA",21720,3932,0.1810313076,2,measured
672,history/states/672-State_672.txt,"Crooked Island, BS",386,0,0.0000000000,0,measured
673,history/states/673-State_673.txt,"Tonopah, NV",8857,1947,0.2198261262,3,measured
674,history/states/674-State_674.txt,"Santa Barbara, CA",9642,3904,0.4048952499,5,measured
675,history/states/675-State_675.txt,"Mayaguna, BS",141,0,0.0000000000,0,measured
676,history/states/676-State_676.txt,"Pine Bluffs, WY",1916,899,0.4692066806,6,measured
677,history/states/677-State_677.txt,"Pinedale, WY",5099,817,0.1602274956,2,measured
678,history/states/678-State_678.txt,"Austin, TX",1439,917,0.6372480890,7,measured
679,history/states/679-State_679.txt,Turks and Caicos Islands,185,0,0.0000000000,0,measured
680,history/states/680-State_680.txt,"Oklahoma City, OK",1963,1365,0.6953642384,8,measured
681,history/states/681-State_681.txt,"Huntsville, TX",14505,6716,0.4630127542,5,measured
682,history/states/682-State_682.txt,"Monctezuma, SL",17844,3987,0.2234364492,3,measured
683,history/states/683-State_683.txt,"Sidney, NE",3203,1267,0.3955666563,5,measured
684,history/states/684-State_684.txt,"Cody, WY",12825,3725,0.2904483431,4,measured
685,history/states/685-State_685.txt,"Matanzas, CU",5599,1469,0.2623682801,3,measured
686,history/states/686-State_686.txt,"Villa Clara, CU",3757,1043,0.2776151184,3,measured
687,history/states/687-State_687.txt,"Zacatecas, ZA",14322,4112,0.2871107387,4,measured
688,history/states/688-State_688.txt,"Ciudad Victoria, TM",17226,5551,0.3222454429,4,measured
689,history/states/689-State_689.txt,"El Centro, CA",7067,2830,0.4004528088,5,measured
690,history/states/690-State_690.txt,"Inagua, BS",684,0,0.0000000000,0,measured
691,history/states/691-State_691.txt,"Mayabeque, CU",1480,866,0.5851351351,7,measured
692,history/states/692-State_692.txt,"Bakersfield, CA",3427,2233,0.6515903122,7,measured
693,history/states/693-State_693.txt,"Artemisa, CU",1040,427,0.4105769231,5,measured
694,history/states/694-State_694.txt,"Havana, CU",542,166,0.3062730627,4,measured
695,history/states/695-State_695.txt,"Fresno, CA",12704,6881,0.5416404282,6,measured
696,history/states/696-State_696.txt,"Ciego de Avila, CU",3150,426,0.1352380952,2,measured
697,history/states/697-State_697.txt,"Sancti Spiritus, CU",3121,903,0.2893303428,4,measured
698,history/states/698-State_698.txt,"Pinar del Rio, CU",5249,421,0.0802057535,1,measured
699,history/states/699-State_699.txt,"Cienfuegos, CU",2134,1229,0.5759137769,7,measured
700,history/states/700-State_700.txt,"Jardines del Rey, CU",549,0,0.0000000000,0,measured
701,history/states/701-State_701.txt,"Yosemite, CA",15950,5039,0.3159247649,0,wasteland
702,history/states/702-State_702.txt,"Camaguey, CU",7173,875,0.1219852224,2,measured
703,history/states/703-State_703.txt,"Susanville, CA",8442,3348,0.3965884861,5,measured
704,history/states/704-State_704.txt,"Napa, CA",5331,3092,0.5800037516,7,measured
705,history/states/705-State_705.txt,"Redding, CA",8517,3000,0.3522367031,4,measured
706,history/states/706-State_706.txt,"Tecuala, NA",3134,548,0.1748564135,2,measured
707,history/states/707-State_707.txt,"San Juan, PR",839,779,0.9284862932,9,measured
708,history/states/708-State_708.txt,"Las Tunas, CU",3181,398,0.1251178875,2,measured
709,history/states/709-State_709.txt,"Maria Trinidad Sanchez, DO",926,468,0.5053995680,6,measured
710,history/states/710-State_710.txt,British Virgin Islands,47,0,0.0000000000,1,off_image
711,history/states/711-State_711.txt,"Holguin, CU",4568,409,0.0895359019,1,measured
712,history/states/712-State_712.txt,"Samana, DO",448,0,0.0000000000,0,measured
713,history/states/713-State_713.txt,"Monte Cristi, DO",725,174,0.2400000000,3,measured
714,history/states/714-State_714.txt,"Puerto Plata, DO",1089,605,0.5555555556,6,measured
715,history/states/715-State_715.txt,"Duarte, DO",1183,371,0.3136094675,4,measured
716,history/states/716-State_716.txt,Este de Nayarit,4346,248,0.0570639669,1,measured
717,history/states/717-State_717.txt,US Virgin Islands,56,0,0.0000000000,1,off_image
718,history/states/718-State_718.txt,"El Seybo, DO",940,87,0.0925531915,1,measured
719,history/states/719-State_719.txt,"La Altagracia, DO",1570,264,0.1681528662,2,measured
720,history/states/720-State_720.txt,"Kirtland AFB, NM",16,16,1.0000000000,10,measured
721,history/states/721-State_721.txt,"Vieques, PR",86,0,0.0000000000,1,off_image
722,history/states/722-State_722.txt,"Guantanamo, CU",2077,0,0.0000000000,0,measured
723,history/states/723-State_723.txt,"Santiago, DO",1880,16,0.0085106383,0,measured
724,history/states/724-State_724.txt,"Hato Mayor, DO",739,30,0.0405953992,1,measured
725,history/states/725-State_725.txt,"Mezquitic, JA",2396,0,0.0000000000,0,measured
726,history/states/726-State_726.txt,"Nord-Est, HT",794,234,0.2947103275,4,measured
727,history/states/727-State_727.txt,"La Vega, DO",1596,384,0.2406015038,3,measured
728,history/states/728-State_728.txt,"Isla de Culebra, PR",17,0,0.0000000000,1,off_image
729,history/states/729-State_729.txt,"Nord-Oueste, HT",1194,0,0.0000000000,0,measured
730,history/states/730-State_730.txt,"Dajabon, DO",1044,169,0.1618773946,2,measured
731,history/states/731-State_731.txt,"Isla de Juventud, CU",1089,0,0.0000000000,0,measured
732,history/states/732-State_732.txt,"Nord, HT",1056,354,0.3352272727,4,measured
733,history/states/733-State_733.txt,"Santo Domingo, DO",2153,311,0.1444496052,2,measured
734,history/states/734-State_734.txt,"Santiago de Cuba, CU",2767,1042,0.3765811348,5,measured
735,history/states/735-State_735.txt,"Artibonite, HT",2341,466,0.1990602307,3,measured
736,history/states/736-State_736.txt,"Granma, CU",4275,601,0.1405847953,2,measured
737,history/states/737-State_737.txt,"La Romana, DO",246,22,0.0894308943,1,measured
738,history/states/738-State_738.txt,"San Pedro de Macoris, DO",670,293,0.4373134328,5,measured
739,history/states/739-State_739.txt,"Colotlan, JA",1919,138,0.0719124544,1,measured
740,history/states/740-State_740.txt,"La Estrelleta, DO",724,86,0.1187845304,2,measured
741,history/states/741-State_741.txt,Aguascalientes,2507,1297,0.5173514160,6,measured
742,history/states/742-State_742.txt,"San Juan, DO",1919,231,0.1203751954,2,measured
743,history/states/743-State_743.txt,"Guayalejo, VC",670,216,0.3223880597,4,measured
744,history/states/744-State_744.txt,"Centre, HT",1734,312,0.1799307958,2,measured
745,history/states/745-State_745.txt,"Brainerd, MN",6654,2287,0.3437030358,4,measured
746,history/states/746-State_746.txt,"Pinos, Zacatecas",1092,45,0.0412087912,1,measured
747,history/states/747-State_747.txt,"San Luis Potosi, SL",5545,2342,0.4223624887,5,measured
748,history/states/748-State_748.txt,"Azua, DO",1839,553,0.3007069059,4,measured
749,history/states/749-State_749.txt,"Peravia, DO",1173,463,0.3947144075,5,measured
750,history/states/750-State_750.txt,"Ciudad Valles, SL",4957,1624,0.3276175106,4,measured
751,history/states/751-State_751.txt,"San Francisco, CA",784,775,0.9885204082,10,measured
752,history/states/752-State_752.txt,"Isla de Mona, PR",23,0,0.0000000000,0,measured
753,history/states/753-State_753.txt,"Tepic, NA",5458,2459,0.4505313302,5,measured
754,history/states/754-State_754.txt,Veracruz,4918,1897,0.3857259048,5,measured
755,history/states/755-State_755.txt,Jalisco,6854,2160,0.3151444412,4,measured
756,history/states/756-State_756.txt,"San Francisco Metro, CA",3821,2836,0.7422140801,8,measured
757,history/states/757-State_757.txt,Quintana Roo,2964,763,0.2574224022,3,measured
758,history/states/758-State_758.txt,"Axtla de Terrazas, SL",1561,581,0.3721973094,5,measured
759,history/states/759-State_759.txt,Guanajuato,5978,1870,0.3128136501,4,measured
760,history/states/760-State_760.txt,"Ouest, HT",2187,998,0.4563328761,5,measured
761,history/states/761-State_761.txt,Yucatan,7744,2182,0.2817665289,4,measured
762,history/states/762-State_762.txt,"Barahona, DO",1680,0,0.0000000000,0,measured
763,history/states/763-State_763.txt,"Isla Maria Madre, NA",110,0,0.0000000000,0,measured
764,history/states/764-State_764.txt,"Nellis AFB, NV",16,16,1.0000000000,10,measured
765,history/states/765-State_765.txt,"Isla de la Gonave, HT",342,0,0.0000000000,0,measured
766,history/states/766-State_766.txt,Queretaro,1441,611,0.4240111034,5,measured
767,history/states/767-State_767.txt,"Huejutla de Reyes, VC",487,130,0.2669404517,3,measured
768,history/states/768-State_768.txt,"Pedernales, DO",989,0,0.0000000000,0,measured
769,history/states/769-State_769.txt,"Sud-Est, HT",754,0,0.0000000000,0,measured
770,history/states/770-State_770.txt,"Puerto Vallarta, JA",721,12,0.0166435506,0,measured
771,history/states/771-State_771.txt,Hidalgo,317,159,0.5015772871,6,measured
772,history/states/772-State_772.txt,"Malmstrom AFB, MT",10,10,1.0000000000,10,measured
773,history/states/773-State_773.txt,"Nippes, HT",822,204,0.2481751825,3,measured
774,"history/states/774-Bronx, NY.txt","Queens, NY",121,121,1.0000000000,10,measured
775,"history/states/775-Queens, NY.txt","Staten Island, NY",45,45,1.0000000000,10,measured
776,"history/states/776-Brooklyn, NY.txt","The Bronx, NY",34,34,1.0000000000,10,measured
777,"history/states/777-Staten Island, NY.txt","Brooklyn, NY",89,89,1.0000000000,10,measured
778,"history/states/778-Saint Francis, KS.txt","Saint Francis, KS",527,315,0.5977229602,7,measured
779,"history/states/779-Ohio, WV.txt","Ohio, WV",658,550,0.8358662614,9,measured
