id,file,name,owner,energy_factor,category,population,coastal,has_port,is_base,base_type,dam_sites,dam_province,reactor_sites,shared_slots,slot_budget,thermoelectric_plant,hydroelectric_plant,nuclear_reactor,schools,offices,hospitals,prisons,barracks,dockyard,radar_station,anti_air_building,missile_silo
354,history/states/354-State_354.txt,"Long Island, NY",LIS,1.24,megalopolis,2166316,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
355,history/states/355-State_355.txt,"Cheyenne, WY",DMA,1.02,town,51950,True,False,False,,,,,2,6,0,0,0,1,0,1,0,0,0,0,0,0
356,history/states/356-State_356.txt,"McKean, PA",CPN,0.66,city,178536,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
357,history/states/357-State_357.txt,"Sussex, NJ",PHI,1.15,megalopolis,2844836,True,False,False,,,,,18,22,4,0,0,3,3,3,3,2,0,2,2,0
358,history/states/358-State_358.txt,"Cherry, NE",DMA,1.02,city,127489,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
359,history/states/359-State_359.txt,"Lehigh, PA",PHI,1.15,metropolis,1124259,True,False,False,,,,,13,20,3,0,0,2,2,2,2,2,0,1,1,0
360,history/states/360-State_360.txt,"South Bairoil, WY",DMA,1.02,rural,8352,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
361,history/states/361-State_361.txt,"Sandusky, OH",SOH,1.04,large_city,368555,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
362,history/states/362-State_362.txt,"Evanston, WY",WAR,0.83,town,21894,True,False,False,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0
363,history/states/363-State_363.txt,"Northumberland, PA",PHI,1.15,large_city,590012,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
364,history/states/364-State_364.txt,"Rock Springs, WY",WAR,0.83,town,37653,True,False,False,,,,,1,6,0,0,0,0,0,1,0,0,0,0,0,0
365,history/states/365-State_365.txt,"Lawrence, PA",RWP,1.09,metropolis,777026,True,False,False,,,,,12,20,3,0,0,2,2,2,2,1,0,1,1,0
366,history/states/366-State_366.txt,"Chicago Metro, IL",EFG,1.3,megalopolis,5296080,True,True,False,,,,Braidwood Nuclear Generating Station,23,23,4,2,1,3,3,3,3,3,1,3,2,0
367,history/states/367-State_367.txt,"Middlesex, NJ",PHI,1.15,megalopolis,2540415,True,False,False,,,,,16,22,4,0,0,3,2,3,2,2,0,2,1,0
368,history/states/368-State_368.txt,"Superior, WY",WAR,0.83,enclave,142,False,False,False,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
369,history/states/369-State_369.txt,"Rockford, IL",EFG,1.3,metropolis,625648,True,False,False,,,,Byron Nuclear Generating Station,15,21,4,2,1,2,1,2,2,1,0,1,0,0
370,history/states/370-State_370.txt,"Carson City, NV",SCA,1.3,town,34031,False,False,False,,,,,5,6,3,2,0,0,0,0,0,0,0,0,0,0
371,history/states/371-State_371.txt,"Centre, PA",RWP,1.09,large_city,431327,True,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,0,0,0
372,history/states/372-State_372.txt,"East Superior, WY",DMA,1.02,pastoral,4000,False,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
373,history/states/373-State_373.txt,"Wamsutter, WY",DMA,1.02,rural,12893,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
374,history/states/374-State_374.txt,"Monmouth, NJ",NJM,0.95,metropolis,1133125,True,False,False,,,,,14,20,4,0,0,2,2,2,2,2,0,1,1,0
375,history/states/375-State_375.txt,"Rawlins, WY",DMA,1.02,pastoral,1321,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
376,history/states/376-State_376.txt,"Bucks, PA",PHI,1.15,megalopolis,4029809,True,False,False,,,,,19,22,4,0,0,3,3,3,3,3,0,2,2,0
377,history/states/377-State_377.txt,"Chicago, IL",EFG,1.3,megalopolis,3831671,True,True,False,,,,,22,22,4,2,0,3,3,3,3,3,1,2,2,0
378,history/states/378-State_378.txt,"Lancester, PA",PHI,1.15,metropolis,1371697,True,False,False,,,,,15,20,3,0,0,3,2,3,2,2,0,1,1,0
379,history/states/379-State_379.txt,"Williams, OH",EFG,1.3,large_city,428077,True,False,False,,,,,12,16,4,1,0,2,1,2,1,1,0,0,0,0
380,history/states/380-State_380.txt,"Adobie Town Rim, WY",DMA,1.02,rural,8000,False,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
381,history/states/381-State_381.txt,"Greenville, MS",AMA,0.9,town,51777,True,False,False,,,,,2,6,0,0,0,1,0,1,0,0,0,0,0,0
382,history/states/382-State_382.txt,"Fort Wayne, IN",EFG,1.3,metropolis,901835,True,False,False,,,,,15,20,4,2,0,2,2,2,2,1,0,1,1,0
383,history/states/383-State_383.txt,"Columbus, OH",SOH,1.04,metropolis,1468823,True,False,False,,,,,15,20,3,0,0,3,2,3,2,2,0,1,1,0
384,history/states/384-State_384.txt,"Ogallala, NE",DMA,1.02,rural,6000,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
385,history/states/385-State_385.txt,"Gary, IN",EFG,1.3,metropolis,824013,True,True,False,,,,,17,20,4,2,0,2,2,2,2,1,2,1,1,0
386,history/states/386-State_386.txt,"Wheeling, OH",REO,0.94,city,270239,True,False,False,,,,,8,12,2,0,0,2,1,1,1,1,0,0,0,0
387,history/states/387-State_387.txt,"Blair, PA",RWP,1.09,large_city,348577,True,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,0,0,0
388,history/states/388-State_388.txt,"York, PA",PHI,1.15,metropolis,919459,True,False,False,,,,Peach Bottom Atomic Power Station,13,21,3,0,1,2,2,2,2,1,0,1,1,0
389,history/states/389-State_389.txt,"Camden, NJ",NJM,0.95,metropolis,841995,True,False,False,,,,,13,20,4,0,0,2,2,2,2,1,0,1,1,0
390,history/states/390-State_390.txt,"Adams, IL",NGI,0.81,large_town,77619,True,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
391,history/states/391-State_391.txt,"Westmoreland, PA",RWP,1.09,metropolis,852357,True,False,False,,,,,13,20,4,0,0,2,2,2,2,1,0,1,1,0
392,history/states/392-State_392.txt,"Jasper, IN",EFG,1.3,city,236406,True,False,False,,,,,9,12,4,0,0,1,1,1,1,1,0,0,0,0
393,history/states/393-State_393.txt,"Washington, PA",RWP,1.09,large_city,395648,True,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,0,0,0
394,history/states/394-State_394.txt,"Grand Junction, CO",DMA,1.02,town,36170,True,False,False,,,,,1,6,0,0,0,0,0,1,0,0,0,0,0,0
395,history/states/395-State_395.txt,"Newcastle, DE",PHI,1.15,city,228658,True,True,False,,,,,8,12,2,0,0,1,1,1,1,1,1,0,0,0
396,history/states/396-State_396.txt,"Mount Vernon, IL",USM,0.96,large_city,436828,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
397,history/states/397-State_397.txt,"Steamboat Springs, CO",DMA,1.02,town,21288,True,False,False,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0
398,history/states/398-State_398.txt,"Saint Anne, IL",EFG,1.3,town,23357,True,False,False,,,,,2,6,2,0,0,0,0,0,0,0,0,0,0,0
399,history/states/399-State_399.txt,"Walden, CO",DMA,1.02,pastoral,1190,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
400,history/states/400-State_400.txt,"Lincoln, NE",OMA,1.0,large_city,490808,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
401,history/states/401-State_401.txt,"Kit Carson, CO",DMA,1.02,city,287616,True,False,False,,,,,7,12,1,0,0,2,1,1,1,1,0,0,0,0
402,history/states/402-State_402.txt,"Aberdeen, MD",PHI,1.15,city,200620,True,False,False,,,,,7,12,2,0,0,1,1,1,1,1,0,0,0,0
403,history/states/403-State_403.txt,"Harford, MD",PHI,1.15,town,49924,True,False,False,,Conowingo Dam,3334,,3,6,1,0,0,1,0,1,0,0,0,0,0,0
404,history/states/404-State_404.txt,"Baltimore, MD",BAL,0.98,megalopolis,2035003,True,True,False,,,,Calvert Cliffs Nuclear Power Plant,18,23,3,0,1,3,2,3,2,2,2,2,1,0
405,history/states/405-State_405.txt,"Bartholomew, IN",IMA,1.01,large_city,401384,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
406,history/states/406-State_406.txt,"Carroll, MD",PHI,1.15,city,229604,True,False,False,,,,,7,12,2,0,0,1,1,1,1,1,0,0,0,0
407,history/states/407-State_407.txt,"Clinton, OH",SOH,1.04,city,210292,True,False,False,,,,,7,12,2,0,0,1,1,1,1,1,0,0,0,0
408,history/states/408-State_408.txt,"Randell, UT",DMA,1.02,rural,11258,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
409,history/states/409-State_409.txt,"North Platte, NE",DMA,1.02,town,37186,True,False,False,,,,,1,6,0,0,0,0,0,1,0,0,0,0,0,0
410,history/states/410-State_410.txt,"Kent, DE",BAL,0.98,large_town,110311,True,False,False,,,,,4,8,1,0,0,1,0,1,1,0,0,0,0,0
411,history/states/411-State_411.txt,"Queen Anne's, MD",BAL,0.98,city,188962,True,True,False,,,,,6,12,1,0,0,1,1,1,1,0,1,0,0,0
412,history/states/412-State_412.txt,"Frederick, MD",BAL,0.98,city,232673,True,False,False,,,,,6,12,1,0,0,1,1,1,1,1,0,0,0,0
413,history/states/413-State_413.txt,"Adams, NE",DMA,1.02,large_town,106954,True,False,False,,,,,3,8,0,0,0,1,0,1,1,0,0,0,0,0
414,history/states/414-State_414.txt,"Alleghany, MD",RWV,0.84,large_town,70338,True,False,False,,,,,3,8,1,0,0,1,0,1,0,0,0,0,0,0
415,history/states/415-State_415.txt,"Berkeley, WV",SVR,1.13,large_town,109453,True,False,False,,,,,4,8,1,0,0,1,0,1,1,0,0,0,0,0
416,history/states/416-State_416.txt,"Morgantown, WV",RWV,0.84,city,236464,True,False,False,,,,,6,12,1,0,0,1,1,1,1,1,0,0,0,0
417,history/states/417-State_417.txt,"Mineral, WV",SVR,1.13,town,37687,True,False,False,,,,,2,6,1,0,0,0,0,1,0,0,0,0,0,0
418,history/states/418-State_418.txt,"Montgomery, MD",SVR,1.13,metropolis,1012685,True,False,False,,,,,13,20,3,0,0,2,2,2,2,2,0,1,1,0
419,history/states/419-State_419.txt,"Bishop, CA",GBR,0.6,pastoral,1969,False,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
420,history/states/420-State_420.txt,"Sussex, DE",BAL,0.98,city,160660,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
421,history/states/421-State_421.txt,"Monogalia, WV",RWV,0.84,city,129303,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
422,history/states/422-State_422.txt,"Breckenridge, CO",DMA,1.02,town,34040,True,False,False,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0
423,history/states/423-State_423.txt,"Frederick, VA",SVR,1.13,city,230889,False,False,False,,,,,7,12,2,0,0,1,1,1,1,1,0,0,0,0
424,history/states/424-State_424.txt,"Fairfax, VA",SVR,1.13,megalopolis,1655420,True,False,False,,,,,15,22,3,0,0,3,2,3,2,2,0,2,1,0
425,history/states/425-State_425.txt,"Prince George's, MD",SVR,1.13,megalopolis,1647985,True,True,False,,,,,18,22,4,0,0,3,2,3,2,2,2,2,1,0
426,history/states/426-State_426.txt,"Bowling Green, MO",CKC,0.92,metropolis,1037877,True,False,False,,,,,12,20,2,0,0,2,2,2,2,2,0,1,1,0
427,history/states/427-State_427.txt,"Bloomington, IL",NGI,0.81,city,257057,True,False,False,,,,,7,12,1,0,0,2,1,1,1,1,0,0,0,0
428,history/states/428-State_428.txt,"Aspen, CO",DMA,1.02,large_town,110838,True,False,False,,,,,3,8,0,0,0,1,0,1,1,0,0,0,0,0
429,history/states/429-State_429.txt,"Wood, WV",RWV,0.84,city,278886,True,False,False,,,,,7,12,1,0,0,2,1,1,1,1,0,0,0,0
430,history/states/430-State_430.txt,"Furnass, NE",DMA,1.02,rural,6064,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
431,history/states/431-State_431.txt,"Wicomico, MD",BAL,0.98,city,141323,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
432,history/states/432-State_432.txt,"Cincinnati, OH",SOH,1.04,metropolis,1195319,True,False,False,,,,,13,20,3,0,0,2,2,2,2,2,0,1,1,0
433,history/states/433-State_433.txt,"Dove Creek, CO",DMA,1.02,city,188708,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
434,history/states/434-State_434.txt,"Ellis, KS",DMA,1.02,city,136481,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
435,history/states/435-State_435.txt,"Albemarle, VA",SVR,1.13,large_city,411257,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
436,history/states/436-State_436.txt,"Topeka, KS",OMA,1.0,large_city,410360,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
437,history/states/437-State_437.txt,"King George's, VA",SVR,1.13,city,202371,True,False,False,,,,,7,12,2,0,0,1,1,1,1,1,0,0,0,0
438,history/states/438-State_438.txt,"Greenbrier, WV",RWV,0.84,city,223186,True,False,False,,,,,6,12,1,0,0,1,1,1,1,1,0,0,0,0
439,history/states/439-State_439.txt,"Accomack, VA",SVR,1.13,town,46064,True,False,False,,,,,3,6,1,0,0,1,0,1,0,0,0,0,0,0
440,history/states/440-State_440.txt,"Spotslyvania, VA",SVR,1.13,city,134642,True,False,False,,,,,5,12,2,0,0,1,0,1,1,0,0,0,0,0
441,history/states/441-State_441.txt,"Pueblo, CO",DMA,1.02,town,41702,True,False,False,,,,,2,6,0,0,0,1,0,1,0,0,0,0,0,0
442,history/states/442-State_442.txt,"Moab, UT",DMA,1.02,rural,10539,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
443,history/states/443-State_443.txt,"Lynchburg, VA",SVR,1.13,large_city,395577,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
444,history/states/444-State_444.txt,"Emporia, KS",OMA,1.0,large_city,574210,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
445,history/states/445-State_445.txt,"Springfield, IL",USM,0.96,large_city,371737,True,True,False,,,,,10,16,2,0,0,2,1,2,1,1,1,0,0,0
446,history/states/446-State_446.txt,"Madison, KY",TMA,1.11,large_city,367526,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
447,history/states/447-State_447.txt,"Cabell, WV",SWV,0.75,large_city,322334,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
448,history/states/448-State_448.txt,"Mesquite, NV",SUT,0.84,rural,5749,False,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
449,history/states/449-State_449.txt,"Kanawha, WV",RWV,0.84,city,163661,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
450,history/states/450-State_450.txt,"Richmond, VA",SVR,1.13,metropolis,931568,True,False,False,,,,,12,20,3,0,0,2,2,2,2,1,0,1,1,0
451,history/states/451-State_451.txt,"Jefferson, MO",CKC,0.92,large_city,443635,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
452,history/states/452-State_452.txt,"Raleight, WV",SWV,0.75,large_city,342591,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
453,history/states/453-State_453.txt,"Lawrence, KS",OMA,1.0,city,296669,True,False,False,,,,,7,12,1,0,0,2,1,1,1,1,0,0,0,0
454,history/states/454-State_454.txt,"Danville, VA",SVR,1.13,city,139189,True,False,False,,,,,5,12,2,0,0,1,0,1,1,0,0,0,0,0
455,history/states/455-State_455.txt,"Floyd, IN",TMA,1.11,city,137255,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
456,history/states/456-State_456.txt,"Prince George, VA",SVR,1.13,city,293571,True,False,False,,,,,8,12,2,0,0,2,1,1,1,1,0,0,0,0
457,history/states/457-State_457.txt,"Gasconade, MO",USM,0.96,large_city,532348,True,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,1,0,0
458,history/states/458-State_458.txt,"Las Vegas, NV",MNV,0.9,metropolis,1402919,True,False,False,,Hoover Dam|Davis Dam,427,,16,20,3,1,0,3,2,3,2,2,0,1,1,0
459,history/states/459-State_459.txt,"Hampton Roads, VA",NOR,1.07,metropolis,1219681,True,True,False,,,,,20,20,4,2,0,3,2,3,2,2,2,1,1,0
460,history/states/460-State_460.txt,"Trinidad, CO",LMA,0.84,city,137468,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
461,history/states/461-State_461.txt,"Belleville, IL",USM,0.96,rural,18714,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
462,history/states/462-State_462.txt,"Kaibab, AZ",SUT,0.84,large_town,110206,True,False,False,,,,,4,8,1,0,0,1,0,1,1,0,0,0,0,0
463,history/states/463-State_463.txt,"Roanoake, VA",SVR,1.13,large_city,516767,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
464,history/states/464-State_464.txt,"Washington, VA",TMA,1.11,city,194597,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
465,history/states/465-State_465.txt,"Wichita, KS",OKC,0.95,city,298579,True,False,False,,,,,7,12,1,0,0,2,1,1,1,1,0,0,0,0
466,history/states/466-State_466.txt,"Wise, VA",TMA,1.11,large_city,386385,True,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,0,0,0
467,history/states/467-State_467.txt,"Elizabeth City, NC",NOR,1.07,city,152430,True,False,False,,,,,8,12,3,1,0,1,1,1,1,0,0,0,0,0
468,history/states/468-State_468.txt,"Mexican Hat, UT",NAV,0.75,pastoral,3117,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
469,history/states/469-State_469.txt,"Liberal, KS",LMA,0.84,large_town,67583,True,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
470,history/states/470-State_470.txt,"Navajo Nation, AZ",NAV,0.75,large_town,124847,True,False,False,,,,,5,8,2,0,0,1,0,1,1,0,0,0,0,0
471,history/states/471-State_471.txt,"Denver, CO",DMA,1.02,megalopolis,1507845,True,False,False,,,,,14,22,2,0,0,3,2,3,2,2,0,1,1,0
472,history/states/472-State_472.txt,"Nash, NC",CHA,1.09,metropolis,679877,True,False,False,,,,,10,20,2,0,0,2,1,2,2,1,0,1,0,0
473,history/states/473-State_473.txt,"Wake, NC",CHA,1.09,metropolis,789577,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
474,history/states/474-State_474.txt,"Beaufort, NC",CHA,1.09,large_town,65834,True,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
475,history/states/475-State_475.txt,"Wayne, KY",TMA,1.11,city,165127,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
476,history/states/476-State_476.txt,"Mount Airy, NC",CHA,1.09,metropolis,625997,True,False,False,,,,,10,20,2,0,0,2,1,2,2,1,0,1,0,0
477,history/states/477-State_477.txt,"Farmington, NM",DMA,1.02,large_town,86298,True,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
478,history/states/478-State_478.txt,"Cibola, NM",MNM,0.89,city,144498,True,False,False,,,,,5,12,2,0,0,1,0,1,1,0,0,0,0,0
479,history/states/479-State_479.txt,"Pitt, NC",CHA,1.09,large_city,442291,False,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,0,0,0
480,history/states/480-State_480.txt,"Johnson City, TN",TMA,1.11,large_city,396748,True,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,0,0,0
481,history/states/481-State_481.txt,"Guilford, NC",CHA,1.09,metropolis,690980,True,False,False,,,,,10,20,2,0,0,2,1,2,2,1,0,1,0,0
482,history/states/482-State_482.txt,"McCracken, KY",TMA,1.11,city,216397,True,False,False,,Kentucky Dam,278,,6,12,1,0,0,1,1,1,1,1,0,0,0,0
483,history/states/483-State_483.txt,"Owens Island, KY",TMA,1.11,small_island,10000,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
484,history/states/484-State_484.txt,"Albuquerque, NM",MNM,0.89,large_city,449993,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
485,history/states/485-State_485.txt,"Knoxville, TN",TMA,1.11,metropolis,929325,True,False,False,,Norris Dam,1686,Watts Bar Nuclear Plant,12,21,2,0,1,2,2,2,2,1,0,1,1,0
486,history/states/486-State_486.txt,"Tucumcari, NM",LMA,0.84,city,134871,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
487,history/states/487-State_487.txt,"Mecklenberg, NC",CHA,1.09,metropolis,762584,True,False,False,,,,Catawba Nuclear Station|McGuire Nuclear Station,13,22,2,0,2,2,2,2,2,1,0,1,1,0
488,history/states/488-State_488.txt,"Clayton, NM",LMA,0.84,rural,16541,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
489,history/states/489-State_489.txt,"Gaston, NC",CHA,1.09,megalopolis,1753098,True,False,False,,,,,14,22,2,0,0,3,2,3,2,2,0,2,1,0
490,history/states/490-State_490.txt,"Oklahoma Panhandle, OK",LMA,0.84,large_town,61376,False,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
491,history/states/491-State_491.txt,"Onslow, NC",CHA,1.09,city,288292,True,False,False,,,,,7,12,1,0,0,2,1,1,1,1,0,0,0,0
492,history/states/492-State_492.txt,"Clarksville, TN",TMA,1.11,city,143905,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
493,history/states/493-State_493.txt,"Enid, OK",OKC,0.95,city,209401,True,False,False,,,,,6,12,1,0,0,1,1,1,1,1,0,0,0,0
494,history/states/494-State_494.txt,"Buncombe, NC",CHA,1.09,metropolis,946197,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
495,history/states/495-State_495.txt,"Tulsa, OK",OMA,1.0,metropolis,948297,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
496,history/states/496-State_496.txt,"Dickson, TN",TMA,1.11,city,158060,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
497,history/states/497-State_497.txt,"Cumberland, NC",CHA,1.09,metropolis,633696,True,False,False,,,,,10,20,2,0,0,2,1,2,2,1,0,1,0,0
498,history/states/498-State_498.txt,"Phoenix, AZ",SAZ,1.05,megalopolis,2966022,True,False,False,,,,Palo Verde Nuclear Generating Station,19,24,3,0,2,3,3,3,3,2,0,2,2,0
499,history/states/499-State_499.txt,"Coffee, TN",TMA,1.11,large_city,301662,True,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,0,0,0
500,history/states/500-State_500.txt,"Flagstaff, AZ",SAZ,1.05,large_town,91247,False,False,False,,Glen Canyon Dam,969,,4,8,1,0,0,1,0,1,1,0,0,0,0,0
501,history/states/501-State_501.txt,"Northern Channel Islands, CA",SCA,1.3,small_island,10000,True,False,False,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
502,history/states/502-State_502.txt,"Memphis, TN",TMA,1.11,large_town,77042,True,True,False,,,,,3,8,0,0,0,1,0,1,0,0,1,0,0,0
503,history/states/503-State_503.txt,"Nashville, TN",TMA,1.11,large_city,501143,True,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,1,0,0
504,history/states/504-State_504.txt,"Chattanooga, TN",TMA,1.11,large_city,487553,True,False,False,,,,Sequoyah Nuclear Plant,9,17,1,0,1,2,1,2,1,1,0,1,0,0
505,history/states/505-State_505.txt,"Tiptonville, KY",TMA,1.11,pastoral,1625,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
506,history/states/506-State_506.txt,"New Hanover, NC",CHA,1.09,city,242741,True,True,False,,,,,7,12,1,0,0,1,1,1,1,1,1,0,0,0
507,history/states/507-State_507.txt,"Dumas, TX",LMA,0.84,large_town,62757,True,False,False,,,,,3,8,1,0,0,1,0,1,0,0,0,0,0,0
508,history/states/508-State_508.txt,"Jonesboro, AR",AMA,0.9,rural,17541,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
509,history/states/509-State_509.txt,"Randolph, AR",AMA,0.9,city,199374,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
510,history/states/510-State_510.txt,"Santa Fe, NM",AMO,0.89,large_city,345845,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
511,history/states/511-State_511.txt,"Stillwater, OK",OKC,0.95,metropolis,629846,True,False,False,,,,,10,20,2,0,0,2,1,2,2,1,0,1,0,0
512,history/states/512-State_512.txt,"Searcy, AR",AMA,0.9,city,277696,True,False,False,,,,,7,12,1,0,0,2,1,1,1,1,0,0,0,0
513,history/states/513-State_513.txt,"Haywood, NC",TMA,1.11,city,192493,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
514,history/states/514-State_514.txt,"Whiteville, NC",CHA,1.09,large_city,395990,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
515,history/states/515-State_515.txt,"Saluda, NC",SSC,0.88,large_town,77585,True,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
516,history/states/516-State_516.txt,"Maury, TN",TMA,1.11,metropolis,893694,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
517,history/states/517-State_517.txt,"York, SC",CHA,1.09,large_city,476672,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
518,history/states/518-State_518.txt,"Greenville, SC",SSC,0.88,metropolis,852851,True,False,False,,Hartwell Dam,1712,Oconee Nuclear Station,12,21,2,0,1,2,2,2,2,1,0,1,1,0
519,history/states/519-State_519.txt,"Amarillo, TX",LMA,0.84,large_city,330021,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
520,history/states/520-State_520.txt,"Lawton, OK",LMA,0.84,city,142631,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
521,history/states/521-State_521.txt,"Myrtle Beach, SC",CHA,1.09,city,218513,True,False,False,,,,,6,12,1,0,0,1,1,1,1,1,0,0,0,0
522,history/states/522-State_522.txt,"Southern Channel Islands, CA",SCA,1.3,small_island,10000,True,False,False,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
523,history/states/523-State_523.txt,"Prescott, AZ",SAZ,1.05,metropolis,607787,True,False,False,,Parker Dam,115,,11,20,3,0,0,2,1,2,2,1,0,1,0,0
524,history/states/524-State_524.txt,"Hall, GA",USG,1.09,large_city,325519,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
525,history/states/525-State_525.txt,"Horry, SC",CHA,1.09,large_city,352236,True,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,0,0,0
526,history/states/526-State_526.txt,"Whitfield, GA",USG,1.09,metropolis,791312,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
527,history/states/527-State_527.txt,"Little River, AR",AMA,0.9,town,50801,True,False,False,,,,,2,6,0,0,0,1,0,1,0,0,0,0,0,0
528,history/states/528-State_528.txt,"Morgan, AL",BIR,0.89,large_city,431075,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
529,history/states/529-State_529.txt,"Huntsville, AL",TMA,1.11,large_town,89966,True,False,False,,Wilson Dam,1156,Browns Ferry Nuclear Plant,4,10,0,0,2,1,0,1,0,0,0,0,0,0
