state_id,state_name,country,land_pixels,grid_raw,city_sum,old_manpower,new_manpower,delta_pct,estimate_source
646,"New Providence, BS",MX,93,133281,292079,909985,477501,-47.5,grid_2000_scaled
647,"Andros, BS",MX,2461,6944,15800,47408,24877,-47.5,grid_2000_scaled
648,"Cat Island, BS",MX,195,435,0,10000,10000,0.0,special_override
649,"Overland Park, KS",US,1371,697766,152798,726773,726775,0.0,grid_2000_scaled
650,"Minot AFB, ND",US,14,16,7021,1500,1500,0.0,special_override
651,"Key West, FL",US,149,124844,0,130034,130034,0.0,grid_2000_scaled
652,"Los Angeles, CA",US,2287,11043492,11553695,11502598,11502622,0.0,grid_2000_scaled
653,"Matamoros, TA",OTHER,16440,428352,0,12588,52618,318.0,grid_2000_scaled
654,"Los Angeles Metro, CA",US,8387,4929790,5671798,5134734,5134744,0.0,grid_2000_scaled
655,"San Diego Metro, CA",US,2957,1984070,841707,2066552,2066557,0.0,grid_2000_scaled
656,"Elko, NV",US,20979,54029,41356,56275,56275,0.0,grid_2000_scaled
657,"Montemorelos, NL",CA,14470,358252,0,376713,376553,-0.0,grid_2000_scaled
658,"San Salvador, BS",MX,117,550,0,3757,1971,-47.5,grid_2000_scaled
659,"King's Bay Naval Base, GA",US,13,868,113320,1500,1500,0.0,special_override
660,"Santa Rosa, CA",US,7472,823054,639886,857270,857272,0.0,grid_2000_scaled
661,"Sacremento, CA",US,2851,1588026,1610278,1654044,1654048,0.0,grid_2000_scaled
662,"San Diego, CA",US,1074,2243205,2181018,2336461,2336466,0.0,grid_2000_scaled
663,"Long Island, BS",MX,222,702,0,10000,10000,0.0,special_override
664,"Great Exuma, BS",MX,101,662,7000,4518,5600,23.9,grid_2000_scaled+city_validation
665,"Yreka, CA",US,8013,70153,10500,73069,73069,0.0,grid_2000_scaled
666,"Ely, NV",US,5436,1644,0,1712,1712,0.0,grid_2000_scaled
667,"Alturas, CA",US,10112,67062,12626,69849,69850,0.0,grid_2000_scaled
668,"Mazatlan, SI",MX,11707,2113,0,14424,7569,-47.5,grid_2000_scaled
669,"Sequoia, CA",US,8177,65509,60207,1000,1000,0.0,special_override
670,"Durango, DG",MX,18598,713774,1686887,4873343,2557212,-47.5,grid_2000_scaled
671,"Fresnillo, ZA",MX,21720,894851,660563,6109664,3205953,-47.5,grid_2000_scaled
672,"Crooked Island, BS",MX,386,345,0,10000,10000,0.0,special_override
673,"Tonopah, NV",US,8857,2349,2973,2446,2446,0.0,grid_2000_scaled
674,"Santa Barbara, CA",US,9642,732759,524355,763222,763223,0.0,grid_2000_scaled
675,"Mayaguna, BS",MX,141,87,0,596,313,-47.5,grid_2000_scaled
676,"Pine Bluffs, WY",US,1916,72145,2311,75144,75144,0.0,grid_2000_scaled
677,"Pinedale, WY",US,5099,4180,1920,4353,4353,0.0,grid_2000_scaled
678,"Austin, TX",US,1439,1031290,1177817,1074163,1074166,0.0,grid_2000_scaled
679,Turks and Caicos Islands,OTHER,185,3618,0,10000,10000,0.0,special_override
680,"Oklahoma City, OK",US,1963,930364,1179638,969042,969044,0.0,grid_2000_scaled
681,"Huntsville, TX",US,14505,928353,509518,966947,966949,0.0,grid_2000_scaled
682,"Monctezuma, SL",MX,17844,2429650,0,16588618,8704623,-47.5,grid_2000_scaled
683,"Sidney, NE",US,3203,15366,7200,16005,16005,0.0,grid_2000_scaled
684,"Cody, WY",US,12825,69401,44580,72286,72286,0.0,grid_2000_scaled
685,"Matanzas, CU",CU,5599,196960,0,396965,396965,0.0,grid_2000_scaled
686,"Villa Clara, CU",CU,3757,654168,0,1318447,1318447,0.0,grid_2000_scaled
687,"Zacatecas, ZA",MX,14322,758658,0,5179791,2718016,-47.5,grid_2000_scaled
688,"Ciudad Victoria, TM",MX,17226,1432712,15138,9781949,5132928,-47.5,grid_2000_scaled
689,"El Centro, CA",US,7067,675913,554196,704012,704013,0.0,grid_2000_scaled
690,"Inagua, BS",MX,834,667,1200,4553,2389,-47.5,grid_2000_scaled
691,"Mayabeque, CU",CU,1480,4376,0,8819,8819,0.0,grid_2000_scaled
692,"Bakersfield, CA",US,3427,574468,632257,598350,598351,0.0,grid_2000_scaled
693,"Artemisa, CU",CU,1040,2145,0,4324,4324,0.0,grid_2000_scaled
694,"Havana, CU",CU,542,254,6214917,512,512,0.0,grid_2000_scaled+city_validation
695,"Fresno, CA",US,12704,2176660,2084373,2267150,2267154,0.0,grid_2000_scaled
696,"Ciego de Avila, CU",CU,3150,312804,0,630442,630442,0.0,grid_2000_scaled
697,"Sancti Spiritus, CU",CU,3121,113677,0,229112,229112,0.0,grid_2000_scaled
698,"Pinar del Rio, CU",CU,5249,123495,0,248899,248899,0.0,grid_2000_scaled
699,"Cienfuegos, CU",CU,2134,24900,0,50185,50185,0.0,grid_2000_scaled
700,"Jardines del Rey, CU",CU,549,17467,0,35204,35204,0.0,grid_2000_scaled
701,"Yosemite, CA",US,15950,335293,74298,1000,1000,0.0,special_override
702,"Camaguey, CU",CU,7173,765997,0,1543835,1543835,0.0,grid_2000_scaled
703,"Susanville, CA",US,8442,488426,34047,508731,508732,0.0,grid_2000_scaled
704,"Napa, CA",US,5331,764764,688548,796557,796559,0.0,grid_2000_scaled
705,"Redding, CA",US,8517,316506,201065,329664,329665,0.0,grid_2000_scaled
706,"Tecuala, NA",MX,3134,0,0,500,500,0.0,grid_2000_scaled
707,"San Juan, PR",US,839,1434417,682261,1494050,1494053,0.0,grid_2000_scaled
708,"Las Tunas, CU",CU,3181,448117,0,903161,903161,0.0,grid_2000_scaled
709,"Maria Trinidad Sanchez, DO",DO,926,435006,0,501951,501951,0.0,grid_2000_scaled
710,British Virgin Islands,OTHER,47,15785,9400,10000,10000,0.0,special_override
711,"Holguin, CU",CU,4568,1063991,0,2144428,2144428,0.0,grid_2000_scaled
712,"Samana, DO",DO,448,44198,0,51000,51000,0.0,grid_2000_scaled
713,"Monte Cristi, DO",DO,725,120924,0,139533,139533,0.0,grid_2000_scaled
714,"Puerto Plata, DO",DO,1089,981740,0,1132824,1132824,0.0,grid_2000_scaled
715,"Duarte, DO",DO,1183,411227,0,474513,474513,0.0,grid_2000_scaled
716,Este de Nayarit,OTHER,4346,1164,0,34,143,320.6,grid_2000_scaled
717,US Virgin Islands,OTHER,56,255,0,10000,10000,0.0,special_override
718,"El Seybo, DO",DO,940,314840,0,363293,363293,0.0,grid_2000_scaled
719,"La Altagracia, DO",DO,1570,159805,0,184399,184399,0.0,grid_2000_scaled
720,"Kirtland AFB, NM",US,16,3235,20782,1500,1500,0.0,special_override
721,"Vieques, PR",US,86,10886,0,11339,11339,0.0,grid_2000_scaled
722,"Guantanamo, CU",CU,2077,350821,0,707065,707065,0.0,grid_2000_scaled
723,"Santiago, DO",DO,1880,132733,0,153160,153160,0.0,grid_2000_scaled
724,"Hato Mayor, DO",DO,739,95401,0,110082,110082,0.0,grid_2000_scaled
725,"Mezquitic, JA",MX,2396,270650,0,1847882,969648,-47.5,grid_2000_scaled
726,"Nord-Est, HT",HT,794,265455,10569,360092,360092,0.0,grid_2000_scaled
727,"La Vega, DO",DO,1596,257295,0,296891,296891,0.0,grid_2000_scaled
728,"Isla de Culebra, PR",US,17,181,0,10000,10000,0.0,special_override
729,"Nord-Oueste, HT",HT,1194,433547,346293,588112,588112,0.0,grid_2000_scaled
730,"Dajabon, DO",DO,1044,237911,0,274524,274524,0.0,grid_2000_scaled
731,"Isla de Juventud, CU",CU,1089,282,0,10000,10000,0.0,special_override
732,"Nord, HT",HT,1056,531209,63869,720590,720590,0.0,grid_2000_scaled
733,"Santo Domingo, DO",DO,2153,3269302,9025578,3772428,3772428,0.0,grid_2000_scaled
734,"Santiago de Cuba, CU",CU,2767,829279,3759332,1671377,1671377,0.0,grid_2000_scaled
735,"Artibonite, HT",HT,2341,1116555,700334,1514620,1514620,0.0,grid_2000_scaled
736,"Granma, CU",CU,4275,645076,0,1300124,1300124,0.0,grid_2000_scaled
737,"La Romana, DO",DO,246,0,0,500,130000,25900.0,manual_override
738,"San Pedro de Macoris, DO",DO,670,0,0,500,195000,38900.0,manual_override
739,"Colotlan, JA",MX,1919,41640,0,284301,149183,-47.5,grid_2000_scaled
740,"La Estrelleta, DO",DO,724,130528,0,150616,150616,0.0,grid_2000_scaled
741,Aguascalientes,MX,2507,4015206,980985,117996,14385140,12091.2,grid_2000_scaled
742,"San Juan, DO",DO,1919,274721,0,316999,316999,0.0,grid_2000_scaled
743,"Guayalejo, VC",VC,670,20009,0,19548,19548,0.0,grid_2000_scaled
744,"Centre, HT",HT,1734,544102,100039,738080,738080,0.0,grid_2000_scaled
745,"Brainerd, MN",US,6654,132800,11127,138320,138321,0.0,grid_2000_scaled
746,"Pinos, Zacatecas",OTHER,1092,169410,0,4979,20810,318.0,grid_2000_scaled
747,"San Luis Potosi, SL",MX,5545,1784524,1780372,12183971,6393352,-47.5,grid_2000_scaled
748,"Azua, DO",DO,1839,202797,0,234006,234006,0.0,grid_2000_scaled
749,"Peravia, DO",DO,1173,110747,0,127791,127791,0.0,grid_2000_scaled
750,"Ciudad Valles, SL",MX,4957,1452689,0,9918343,5204499,-47.5,grid_2000_scaled
751,"San Francisco, CA",US,784,913584,664734,951564,951566,0.0,grid_2000_scaled
752,"Isla de Mona, PR",US,23,0,0,10000,10000,0.0,special_override
753,"Tepic, NA",MX,5458,377,0,2575,1351,-47.5,grid_2000_scaled
754,Veracruz,MX,4948,599845,4301284,17628,2149044,12091.1,grid_2000_scaled
755,Jalisco,MX,6854,645345,6254408,18965,2312056,12091.2,grid_2000_scaled
756,"San Francisco Metro, CA",US,3821,4001700,5940245,4168060,4168069,0.0,grid_2000_scaled
757,Quintana Roo,MX,2964,1,0,500,874963,174892.6,manual_override
758,"Axtla de Terrazas, SL",MX,1561,906625,0,6190051,3248134,-47.5,grid_2000_scaled
759,Guanajuato,MX,5978,1170349,6234321,34393,4192971,12091.3,grid_2000_scaled
760,"Ouest, HT",HT,2187,2847642,2707672,3862860,3862860,0.0,grid_2000_scaled
761,Yucatan,MX,7744,111540,1746303,3278,399610,12090.7,grid_2000_scaled
762,"Barahona, DO",DO,1680,171191,0,197536,197536,0.0,grid_2000_scaled
763,"Isla Maria Madre, NA",MX,110,0,0,10000,10000,0.0,special_override
764,"Nellis AFB, NV",US,16,81138,0,1500,1500,0.0,special_override
765,"Isla de la Gonave, HT",HT,342,47187,0,64009,64009,0.0,special_override
766,Queretaro,MX,1441,386890,3140507,11370,1386096,12090.8,grid_2000_scaled
767,"Huejutla de Reyes, VC",VC,487,102823,0,100452,100452,0.0,grid_2000_scaled
768,"Pedernales, DO",DO,989,7327,0,8455,8455,0.0,grid_2000_scaled
769,"Sud-Est, HT",HT,754,152104,137966,206331,206331,0.0,grid_2000_scaled
770,"Puerto Vallarta, JA",MX,721,0,0,500,500,0.0,grid_2000_scaled
771,Hidalgo,MX,317,92877,0,2729,332747,12093.0,grid_2000_scaled
772,"Malmstrom AFB, MT ",US,10,10,1460,1500,1500,0.0,special_override
773,"Nippes, HT",HT,822,328273,6036,445305,445305,0.0,grid_2000_scaled
774,"Queens, NY",US,121,1630162,2633729,1697932,1697935,0.0,grid_2000_scaled
775,"Staten Island, NY",US,45,568769,17636754,592414,592415,0.0,grid_2000_scaled
776,"The Bronx, NY",US,34,882256,3424560,918934,918935,0.0,grid_2000_scaled
777,"Brooklyn, NY",US,89,1865368,2736074,1942916,1942920,0.0,grid_2000_scaled
778,"Saint Francis, KS",US,527,687,0,716,716,0.0,grid_2000_scaled
779,"Ohio, WV",US,658,62184,74397,64770,64770,0.0,grid_2000_scaled
