state_id,name,lat,lon,region_token,assoc_region_2,rule_used
618,"Omaha, NE",41.2565,-95.9345,Assoc_Region_Nebraska,,us_state_abbr
619,Baja California Sur,26.1640,-113.2040,Assoc_Region_Baja_California_Sur,,mexico_name
620,"Cleveland, OH",41.4728,-81.9127,Assoc_Region_Ohio,,us_state_abbr
621,"Hillsborough, FL",27.8798,-82.2864,Assoc_Region_Florida,,us_state_abbr
622,"Grand Manan Island, ME",44.5645,-67.1014,Assoc_Region_Maine,,us_state_abbr
623,"Bar Harbor, ME",43.9860,-68.9586,Assoc_Region_Maine,,us_state_abbr
624,"Breton Sound Islands, LA",29.2470,-89.4038,Assoc_Region_Louisiana,,us_state_abbr
625,"Shiprock, NM",35.5992,-108.5435,Assoc_Region_New_Mexico,,us_state_abbr
626,"Portland, TX",28.1880,-98.3198,Assoc_Region_Texas,,us_state_abbr
627,"Miami-Dade, FL",25.9526,-80.5365,Assoc_Region_Florida,,us_state_abbr
628,"Sarasota, FL",27.0763,-81.7310,Assoc_Region_Florida,,us_state_abbr
629,"Freeport, BS",26.4770,-77.7738,Assoc_Region_British_West_Indies,,bahamas_name
630,"Whiteman AFB, MO",38.6100,-93.3219,Assoc_Region_Missouri,,us_state_abbr
631,"Aransas, TX",28.3201,-96.5751,Assoc_Region_Texas,,us_state_abbr
632,"Sterling, CO",40.8979,-103.9978,Assoc_Region_Colorado,,us_state_abbr
633,"Corpus Christi, TX",26.5515,-98.4610,Assoc_Region_Texas,,us_state_abbr
634,"Lee, FL",26.2696,-81.5454,Assoc_Region_Florida,,us_state_abbr
635,"Monterrey, NL",25.3285,-100.7135,Assoc_Region_Nuevo_Leon,,mexico_name
636,District of Columbia,38.9072,-77.0369,Assoc_Region_District_of_Columbia,,dc_name
637,"Laredos, TM",25.8101,-99.7607,Assoc_Region_Nuevo_Leon,,mexico_name
638,"Los Mochis, SI",25.5619,-108.9804,Assoc_Region_Sinaloa,,mexico_name
639,"Guadalupe y Calvo, CH",25.9873,-107.8310,Assoc_Region_Chihuahua,,mexico_abbr
640,"El Carrizo, SI",26.2263,-109.8503,Assoc_Region_Sinaloa,,mexico_name
641,"Kansas City, KS",39.0331,-94.6795,Assoc_Region_Kansas,,us_state_abbr
642,"Gomez Palacio, DG",24.9283,-105.8246,Assoc_Region_Durango,,mexico_name
643,"Salinas, CA",35.9687,-120.9487,Assoc_Region_California,,us_state_abbr
644,"Eleuthera, BS",25.2137,-76.3583,Assoc_Region_British_West_Indies,,bahamas_name
645,"Fremont-Winema, OR",43.7704,-120.4397,Assoc_Region_Oregon,,us_state_abbr
646,"New Providence, BS",25.0479,-77.3554,Assoc_Region_British_West_Indies,,bahamas_name
647,"Andros, BS",24.4011,-77.8470,Assoc_Region_British_West_Indies,,bahamas_name
648,"Cat Island, BS",24.3492,-75.4138,Assoc_Region_British_West_Indies,,bahamas_name
649,"Overland Park, KS",38.6292,-94.5368,Assoc_Region_Kansas,,us_state_abbr
650,"Minot AFB, ND",47.0677,-98.9721,Assoc_Region_North_Dakota,,us_state_abbr
651,"Key West, FL",24.7097,-81.1025,Assoc_Region_Florida,,us_state_abbr
652,"Los Angeles, CA",33.9730,-118.2497,Assoc_Region_California,,us_state_abbr
653,"Matamoros, TA",24.2776,-98.8901,Assoc_Region_Nuevo_Leon,,mexico_name
654,"Los Angeles Metro, CA",34.0635,-117.7732,Assoc_Region_California,,us_state_abbr
655,"San Diego Metro, CA",32.9006,-116.8464,Assoc_Region_California,,us_state_abbr
656,"Elko, NV",41.2775,-116.8405,Assoc_Region_Nevada,,us_state_abbr
657,"Montemorelos, NL",23.7335,-100.5753,Assoc_Region_Morelos,,mexico_name
658,"San Salvador, BS",23.8144,-74.5764,Assoc_Region_British_West_Indies,,bahamas_name
659,"King's Bay Naval Base, GA",30.6975,-81.4083,Assoc_Region_Georgia,,us_state_abbr
660,"Santa Rosa, CA",39.4417,-123.6071,Assoc_Region_California,,us_state_abbr
661,"Sacremento, CA",38.7708,-121.2682,Assoc_Region_California,,us_state_abbr
662,"San Diego, CA",32.7126,-117.1464,Assoc_Region_California,,us_state_abbr
663,"Long Island, BS",23.2285,-75.0585,Assoc_Region_British_West_Indies,,bahamas_name
664,"Great Exuma, BS",23.4986,-75.6683,Assoc_Region_British_West_Indies,,bahamas_name
665,"Yreka, CA",41.7264,-122.4807,Assoc_Region_California,,us_state_abbr
666,"Ely, NV",39.1370,-114.2694,Assoc_Region_Nevada,,us_state_abbr
667,"Alturas, CA",41.9768,-120.5641,Assoc_Region_California,,us_state_abbr
668,"Mazatlan, SI",23.4806,-107.9845,Assoc_Region_Sinaloa,,mexico_name
669,"Sequoia, CA",36.0190,-117.7288,Assoc_Region_California,,us_state_abbr
670,"Durango, DG",23.2957,-106.3114,Assoc_Region_Durango,,mexico_name
671,"Fresnillo, ZA",22.9516,-103.4825,Assoc_Region_Durango,,mexico_name
672,"Crooked Island, BS",22.5327,-74.0947,Assoc_Region_British_West_Indies,,bahamas_name
673,"Tonopah, NV",38.0252,-116.8122,Assoc_Region_Nevada,,us_state_abbr
674,"Santa Barbara, CA",35.2694,-120.1957,Assoc_Region_California,,us_state_abbr
675,"Mayaguna, BS",22.2202,-72.8809,Assoc_Region_British_West_Indies,,bahamas_name
676,"Pine Bluffs, WY",41.4408,-104.5966,Assoc_Region_Wyoming,,us_state_abbr
677,"Pinedale, WY",42.3456,-109.6010,Assoc_Region_Wyoming,,us_state_abbr
678,"Austin, TX",30.6085,-98.2061,Assoc_Region_Texas,,us_state_abbr
679,Turks and Caicos Islands,21.5647,-71.7914,Assoc_Region_British_West_Indies,,caribbean_bs
680,"Oklahoma City, OK",35.2825,-97.3624,Assoc_Region_Oklahoma,,us_state_abbr
681,"Huntsville, TX",30.8102,-95.0058,Assoc_Region_Texas,,us_state_abbr
682,"Monctezuma, SL",22.1934,-102.1642,Assoc_Region_San_Luis_Potosi,,mexico_name
683,"Sidney, NE",36.9002,-101.8660,Assoc_Region_Nebraska,,us_state_abbr
684,"Cody, WY",43.9977,-108.9089,Assoc_Region_Wyoming,,us_state_abbr
685,"Matanzas, CU",22.5583,-81.3977,,,skipped_existing
686,"Villa Clara, CU",22.4918,-80.0132,,,skipped_existing
687,"Zacatecas, ZA",21.8724,-104.8565,Assoc_Region_Durango,,mexico_name
688,"Ciudad Victoria, TM",22.2493,-99.8798,Assoc_Region_Nuevo_Leon,,mexico_name
689,"El Centro, CA",33.1594,-115.9086,Assoc_Region_California,,us_state_abbr
690,"Inagua, BS",21.1659,-73.0982,Assoc_Region_British_West_Indies,,bahamas_name
691,"Mayabeque, CU",22.8752,-82.1445,,,skipped_existing
692,"Bakersfield, CA",35.4187,-119.0096,Assoc_Region_California,,us_state_abbr
693,"Artemisa, CU",22.7884,-82.8773,,,skipped_existing
694,"Havana, CU",22.8100,-82.5304,,,skipped_existing
695,"Fresno, CA",36.7538,-120.1323,Assoc_Region_California,,us_state_abbr
696,"Ciego de Avila, CU",22.0116,-78.7739,,,skipped_existing
697,"Sancti Spiritus, CU",21.9726,-79.5449,Assoc_Region_Greater_Antilles,,cuba_name
698,"Pinar del Rio, CU",22.4231,-84.0330,,,skipped_existing
699,"Cienfuegos, CU",22.2495,-80.7190,,,skipped_existing
700,"Jardines del Rey, CU",22.3119,-78.0664,,,skipped_existing
701,"Yosemite, CA",38.3637,-120.1835,Assoc_Region_California,,us_state_abbr
702,"Camaguey, CU",21.4821,-77.9889,,,skipped_existing
703,"Susanville, CA",40.1141,-120.3542,Assoc_Region_California,,us_state_abbr
704,"Napa, CA",38.4508,-122.0498,Assoc_Region_California,,us_state_abbr
705,"Redding, CA",40.2761,-123.1939,Assoc_Region_California,,us_state_abbr
706,"Tecuala, NA",22.0019,-107.2284,Assoc_Region_Nayarit,,mexico_abbr
707,"San Juan, PR",18.4336,-65.9610,Assoc_Region_Puerto_Rico,,puerto_rico_abbr
708,"Las Tunas, CU",21.0986,-77.0348,,,skipped_existing
709,"Maria Trinidad Sanchez, DO",19.0731,-70.1621,Assoc_Region_East,Assoc_Region_Greater_Antilles,dr_region
710,British Virgin Islands,18.4592,-64.5827,Assoc_Region_Lesser_Antilles,,virgin_islands
711,"Holguin, CU",20.7396,-75.7165,,,skipped_existing
712,"Samana, DO",18.8346,-69.6373,Assoc_Region_East,Assoc_Region_Greater_Antilles,dr_region
713,"Monte Cristi, DO",19.5071,-71.2654,Assoc_Region_Cibao,Assoc_Region_Greater_Antilles,dr_region
714,"Puerto Plata, DO",19.2804,-70.7519,Assoc_Region_Cibao,Assoc_Region_Greater_Antilles,dr_region
715,"Duarte, DO",18.8462,-70.3104,Assoc_Region_Cibao,Assoc_Region_Greater_Antilles,dr_region
716,Este de Nayarit,21.5891,-106.5584,Assoc_Region_Jalisco,,mexico_name
717,US Virgin Islands,18.4361,-64.8382,Assoc_Region_Lesser_Antilles,,virgin_islands
718,"El Seybo, DO",18.4645,-69.2136,Assoc_Region_East,Assoc_Region_Greater_Antilles,dr_region
719,"La Altagracia, DO",18.1389,-68.8630,Assoc_Region_East,Assoc_Region_Greater_Antilles,dr_region
720,"Kirtland AFB, NM",34.8668,-106.5741,Assoc_Region_New_Mexico,,us_state_abbr
721,"Vieques, PR",18.2504,-65.4061,Assoc_Region_Puerto_Rico,,puerto_rico_abbr
722,"Guantanamo, CU",20.2670,-74.6936,,,skipped_existing
723,"Santiago, DO",19.0390,-71.1054,Assoc_Region_Cibao,Assoc_Region_Greater_Antilles,dr_region
724,"Hato Mayor, DO",18.4913,-69.5532,Assoc_Region_East,Assoc_Region_Greater_Antilles,dr_region
725,"Mezquitic, JA",21.4898,-105.9179,Assoc_Region_Jalisco,,mexico_name
726,"Nord-Est, HT",19.2919,-71.9004,,,skipped_existing
727,"La Vega, DO",18.6642,-70.6985,Assoc_Region_Cibao,Assoc_Region_Greater_Antilles,dr_region
728,"Isla de Culebra, PR",18.4162,-65.2320,Assoc_Region_Puerto_Rico,,puerto_rico_abbr
729,"Nord-Oueste, HT",19.8301,-72.9141,,,skipped_existing
730,"Dajabon, DO",19.3129,-71.5745,Assoc_Region_Cibao,Assoc_Region_Greater_Antilles,dr_region
731,"Isla de Juventud, CU",21.6538,-83.2684,,,skipped_existing
732,"Nord, HT",19.4612,-72.3001,,,skipped_existing
733,"Santo Domingo, DO",18.4125,-69.9715,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
734,"Santiago de Cuba, CU",20.2399,-76.0269,,,skipped_existing
735,"Artibonite, HT",19.2078,-72.5836,,,skipped_existing
736,"Granma, CU",20.3639,-77.0241,,,skipped_existing
737,"La Romana, DO",18.2006,-69.1560,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
738,"San Pedro de Macoris, DO",18.1919,-69.5970,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
739,"Colotlan, JA",21.1899,-105.5756,Assoc_Region_Jalisco,,mexico_name
740,"La Estrelleta, DO",18.8133,-71.6637,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
741,Aguascalientes,21.2894,-104.0293,Assoc_Region_Durango,,mexico_name
742,"San Juan, DO",18.6401,-71.3716,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
743,"Guayalejo, VC",21.4603,-99.4468,Assoc_Region_Veracruz,,mexico_abbr
744,"Centre, HT",18.8722,-72.0298,,,skipped_existing
745,"Brainerd, MN",46.8492,-93.7768,Assoc_Region_Minnesota,,us_state_abbr
746,"Pinos, Zacatecas",21.3696,-103.1766,Assoc_Region_Durango,,mexico_name
747,"San Luis Potosi, SL",21.0955,-102.1719,Assoc_Region_San_Luis_Potosi,,mexico_name
748,"Azua, DO",18.2691,-70.9521,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
749,"Peravia, DO",18.1770,-70.4023,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
750,"Ciudad Valles, SL",21.2709,-100.7004,Assoc_Region_San_Luis_Potosi,,mexico_name
751,"San Francisco, CA",37.7747,-122.4193,Assoc_Region_California,,us_state_abbr
752,"Isla de Mona, PR",17.9833,-68.0615,Assoc_Region_Puerto_Rico,,puerto_rico_abbr
753,"Tepic, NA",21.0009,-107.1170,Assoc_Region_Nayarit,,mexico_abbr
754,Veracruz,20.7437,-99.5075,Assoc_Region_Veracruz,,mexico_name
755,Jalisco,20.7417,-104.4979,Assoc_Region_Jalisco,,mexico_name
756,"San Francisco Metro, CA",37.8210,-121.8410,Assoc_Region_California,,us_state_abbr
757,Quintana Roo,20.9341,-88.1243,Assoc_Region_Yucatan,,mexico_name
758,"Axtla de Terrazas, SL",20.8366,-100.4691,Assoc_Region_San_Luis_Potosi,,mexico_name
759,Guanajuato,20.5842,-102.7697,Assoc_Region_Michoacan,,mexico_name
760,"Ouest, HT",18.5222,-72.4147,,,skipped_existing
761,Yucatan,20.9376,-89.7038,Assoc_Region_Yucatan,,mexico_name
762,"Barahona, DO",18.3340,-71.7191,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
763,"Isla Maria Madre, NA",21.3965,-108.8082,Assoc_Region_Nayarit,,mexico_abbr
764,"Nellis AFB, NV",36.3785,-115.1930,Assoc_Region_Nevada,,us_state_abbr
765,"Isla de la Gonave, HT",18.8545,-73.1220,,,skipped_existing
766,Queretaro,20.5406,-101.1570,Assoc_Region_Michoacan,,mexico_name
767,"Huejutla de Reyes, VC",20.6203,-100.2780,Assoc_Region_Veracruz,,mexico_abbr
768,"Pedernales, DO",17.9431,-71.6883,Assoc_Region_South,Assoc_Region_Greater_Antilles,dr_region
769,"Sud-Est, HT",18.2341,-72.3970,,,skipped_existing
770,"Puerto Vallarta, JA",20.5948,-107.2245,Assoc_Region_Jalisco,,mexico_name
771,Hidalgo,20.4664,-100.3407,Assoc_Region_Hidalgo,,mexico_hidalgo_state
772,"Malmstrom AFB, MT",46.6651,-109.3757,Assoc_Region_Montana,,us_state_abbr
773,"Nippes, HT",18.5238,-73.6125,,,skipped_existing
774,"Queens, NY",40.7053,-73.8248,Assoc_Region_New_York,,nyc_borough
775,"Staten Island, NY",40.7597,-74.0662,Assoc_Region_New_York,,nyc_borough
776,"The Bronx, NY",40.8492,-73.8587,Assoc_Region_New_York,,nyc_borough
777,"Brooklyn, NY",40.6576,-73.9561,Assoc_Region_New_York,,nyc_borough
778,"Saint Francis, KS",40.0367,-102.0947,Assoc_Region_Kansas,,us_state_abbr
779,"Ohio, WV",40.0703,-80.8658,Assoc_Region_West_Virginia,,us_state_abbr
