id,file,name,current_manpower,estimated_population,estimate_source,grid_raw,scaled_population,city_sum,city_validation_note
542,history/states/542-State_542.txt,"Yoakum, TX",66269,66269,grid_2000_scaled,63624,66269,29064,
543,history/states/543-State_543.txt,"Lubbock, TX",100400,100401,grid_2000_scaled,96393,100401,165601,
544,history/states/544-State_544.txt,"Vernon, TX",15481,15481,grid_2000_scaled,14863,15481,20501,
545,history/states/545-State_545.txt,"Auburn, AL",527998,527999,grid_2000_scaled,506924,527999,525090,
546,history/states/546-State_546.txt,"Atlanta, GA",471704,471705,grid_2000_scaled,452877,471705,574715,
547,history/states/547-State_547.txt,"Charleston, SC",12891,12891,grid_2000_scaled,12377,12891,0,
548,history/states/548-State_548.txt,"Pima, AZ",533142,533143,grid_2000_scaled,511863,533143,407176,
549,history/states/549-State_549.txt,Baja California,24760,3018501,grid_2000_scaled,842529,3018501,3411293,
550,history/states/550-State_550.txt,"Beaufort, SC",760891,760893,grid_2000_scaled,730522,760893,634970,
551,history/states/551-State_551.txt,"Columbia, GA",414020,414021,grid_2000_scaled,397496,414021,286669,
552,history/states/552-State_552.txt,"Las Cruces, NM",65892,65892,grid_2000_scaled,63262,65892,33022,
553,history/states/553-State_553.txt,Sonora,37841,4613233,grid_2000_scaled,1287654,4613233,2244372,
554,history/states/554-State_554.txt,"Wichita Falls, TX",195230,195231,grid_2000_scaled,187438,195231,146596,
555,history/states/555-State_555.txt,"Carlsbad, NM",1860249,1860253,grid_2000_scaled,1786000,1860253,151249,
556,history/states/556-State_556.txt,"Watson, AR",4888,4888,grid_2000_scaled,4693,4888,0,
557,history/states/557-State_557.txt,"Houston, GA",835675,835676,grid_2000_scaled,802320,835676,507791,
558,history/states/558-State_558.txt,"Texarkana, TX",268056,268057,grid_2000_scaled,257357,268057,66903,
559,history/states/559-State_559.txt,"Chatham, GA",479471,479472,grid_2000_scaled,460334,479472,353398,
560,history/states/560-State_560.txt,"San Angelo, TX",172854,172854,grid_2000_scaled,165954,172854,140523,
561,history/states/561-State_561.txt,"Abilene, TX",211994,211995,grid_2000_scaled,203533,211995,135991,
562,history/states/562-State_562.txt,"Duncan, AZ",1275,1275,grid_2000_scaled,1225,1275,200,
563,history/states/563-State_563.txt,"Muscogee, GA",467533,467534,grid_2000_scaled,448872,467534,32558,
564,history/states/564-State_564.txt,"Greater Dallas-Fort Worth Area, TX",1998226,1998230,grid_2000_scaled,1918470,1998230,2775760,
565,history/states/565-State_565.txt,"ile Dondaine, QC",722,722,grid_2000_scaled,687,722,0,
566,history/states/566-State_566.txt,"Citronelle, AL",15699,15699,grid_2000_scaled,15073,15699,0,
567,history/states/567-State_567.txt,"Stephenville, TX",187743,187743,grid_2000_scaled,180250,187743,65809,
568,history/states/568-State_568.txt,"Longview, TX",167637,167637,grid_2000_scaled,160946,167637,111120,
569,history/states/569-State_569.txt,"Jackson, MS",157950,157950,grid_2000_scaled,151646,157950,0,
570,history/states/570-State_570.txt,"Dallas-Fort Worth, TX",3079439,3079446,grid_2000_scaled,2956529,3079446,3679112,
571,history/states/571-State_571.txt,"Shreveport, LA",39356,39356,grid_2000_scaled,37785,39356,0,
572,history/states/572-State_572.txt,"Deming, NM",8617,8617,grid_2000_scaled,8273,8617,0,
573,history/states/573-State_573.txt,"Lowndes, GA",236816,236817,grid_2000_scaled,227364,236817,188689,
574,history/states/574-State_574.txt,"Odessa, TX",264035,264036,grid_2000_scaled,253496,264036,160776,
575,history/states/575-State_575.txt,"Navarro, TX",858587,858589,grid_2000_scaled,824318,858589,433968,
576,history/states/576-State_576.txt,"Thomas, GA",1193896,1193898,grid_2000_scaled,1146244,1193898,722347,
577,history/states/577-State_577.txt,"Duluth, MN",282077,282078,grid_2000_scaled,270818,282078,131183,
578,history/states/578-State_578.txt,"El Paso, TX",503980,503981,grid_2000_scaled,483865,503981,810018,
579,history/states/579-State_579.txt,Chihuahua,54558,6651252,grid_2000_scaled,1856510,6651252,4728081,
580,history/states/580-State_580.txt,"Tyler, TX",482286,482287,grid_2000_scaled,463037,482287,267942,
581,history/states/581-State_581.txt,"Reeves, TX",26687,26687,grid_2000_scaled,25622,26687,29001,
582,history/states/582-State_582.txt,"Adams, MS",378608,378609,grid_2000_scaled,363497,378609,56336,
583,history/states/583-State_583.txt,"Barksdale AFB, LA",1500,1500,special_override,77,1500,0,
584,history/states/584-State_584.txt,"Houma, LA",144714,144714,grid_2000_scaled+city_validation,45718,144714,180893,city_floor:144714
585,history/states/585-State_585.txt,"Crockett, TX",16728,16728,grid_2000_scaled,16060,16728,8569,
586,history/states/586-State_586.txt,da,25833,107979,grid_2000_scaled,879039,107979,0,
587,history/states/587-State_587.txt,"Waco, TX",504491,504492,grid_2000_scaled,484355,504492,516205,
588,history/states/588-State_588.txt,"San Carlos, AZ",285047,285048,grid_2000_scaled,273670,285048,117050,
589,history/states/589-State_589.txt,"Ciudad Obregon, SO",4950477,2597687,grid_2000_scaled,725071,2597687,0,
590,history/states/590-State_590.txt,"Nogales, SO",15848,8316,grid_2000_scaled,2321,8316,0,
591,history/states/591-State_591.txt,"Escambia, FL",105194,105194,grid_2000_scaled,100995,105194,652499,
592,history/states/592-State_592.txt,"Fredericksburg, TX",54574,54574,grid_2000_scaled,52396,54574,18185,
593,history/states/593-State_593.txt,"Alachua, FL",1445852,1445855,grid_2000_scaled,1388143,1445855,1565244,
594,history/states/594-State_594.txt,"Leon, FL",670706,670707,grid_2000_scaled,643936,670707,1773532,
595,history/states/595-State_595.txt,"Duval, FL",526725,526726,grid_2000_scaled,505702,526726,1356292,
596,history/states/596-State_596.txt,"Beaumont, TX",367520,367520,grid_2000_scaled,352851,367520,1160197,
597,history/states/597-State_597.txt,"Gulf Shores, AL",37013,37013,grid_2000_scaled,35535,37013,0,
598,history/states/598-State_598.txt,"Mobile, AL",61382,61382,grid_2000_scaled,58932,61382,0,
599,history/states/599-State_599.txt,"Gulfport, MS",48920,48920,grid_2000_scaled,46968,48920,0,
600,history/states/600-State_600.txt,"Baton Rouge, LA",510124,510125,grid_2000_scaled,489764,510125,710855,
601,history/states/601-State_601.txt,"Klamath Falls, OR",32856,32856,grid_2000_scaled+city_validation,2164,32856,41070,city_floor:32856
602,history/states/602-State_602.txt,"Bastrop, TX",346539,346540,grid_2000_scaled,332708,346540,217375,
603,history/states/603-State_603.txt,"Salem, OR",275806,275806,grid_2000_scaled,264797,275806,54963,
604,history/states/604-State_604.txt,"Marion, FL",753916,753917,grid_2000_scaled,723824,753917,474758,
605,history/states/605-State_605.txt,"Daytona Beach, FL",442853,442854,grid_2000_scaled,425177,442854,1049614,
606,history/states/606-State_606.txt,"Hutchinson, MN",821090,821091,grid_2000_scaled,788317,821091,524358,
607,history/states/607-State_607.txt,"Lake, Ohio",31780,132839,grid_2000_scaled,1081417,132839,0,
608,history/states/608-State_608.txt,"Minneapolis, MN",1823441,1823445,grid_2000_scaled,1750662,1823445,2297683,
609,history/states/609-State_609.txt,"Eugene, OR",2348335,2348340,grid_2000_scaled,2254605,2348340,2332924,
610,history/states/610-State_610.txt,"Orlando, FL",1645028,1645032,grid_2000_scaled,1579370,1645032,1484593,
611,history/states/611-State_611.txt,"Houston, TX",3067702,3067709,grid_2000_scaled,2945260,3067709,3110917,
612,history/states/612-State_612.txt,"LaFourche, LA",83191,83191,grid_2000_scaled,79870,83191,8122,
613,history/states/613-State_613.txt,"San Antonio, TX",1823596,1823600,grid_2000_scaled,1750810,1823600,1768214,
614,history/states/614-State_614.txt,"Victoria, TX",346402,346403,grid_2000_scaled,332576,346403,165054,
615,history/states/615-State_615.txt,Coahuila,56275,6860639,grid_2000_scaled,1914954,6860639,2748276,
616,history/states/616-State_616.txt,"Yellowstone, WY",1000,1000,special_override,20,1000,0,
617,history/states/617-State_617.txt,"Laredo, TX",1014839,1014841,grid_2000_scaled,974333,1014841,340997,
618,history/states/618-State_618.txt,"Omaha, NE",495956,495957,grid_2000_scaled,476161,495957,624233,
619,history/states/619-State_619.txt,Baja California Sur,4430,29351,grid_2000_scaled,8193,29351,5538,
620,history/states/620-State_620.txt,"Cleveland, OH",1770998,1771001,grid_2000_scaled,1700311,1771001,1808529,
621,history/states/621-State_621.txt,"Hillsborough, FL",468359,468360,grid_2000_scaled,449665,468360,525801,
622,history/states/622-State_622.txt,"Grand Manan Island, ME",10000,10000,special_override,52,10000,3120,city_floor:2496
623,history/states/623-State_623.txt,"Bar Harbor, ME",4230,4230,grid_2000_scaled,4061,4230,7200,
624,history/states/624-State_624.txt,"Breton Sound Islands, LA",10000,10000,special_override,4718,10000,1188544,city_validation_skipped:outlier_city_sum
625,history/states/625-State_625.txt,"Shiprock, NM",63161,63162,grid_2000_scaled,60640,63162,30194,
626,history/states/626-State_626.txt,"Portland, TX",66047,66047,grid_2000_scaled,63411,66047,372806,
627,history/states/627-State_627.txt,"Miami-Dade, FL",5260329,5260340,grid_2000_scaled,5050372,5260340,6187785,
628,history/states/628-State_628.txt,"Sarasota, FL",434235,434236,grid_2000_scaled,416903,434236,369906,
629,history/states/629-State_629.txt,"Freeport, BS",41984,22030,grid_2000_scaled,6149,22030,5314,
630,history/states/630-State_630.txt,"Whiteman AFB, MO",1500,1500,special_override,255,1500,21516,city_floor:17212
631,history/states/631-State_631.txt,"Aransas, TX",40404,40404,grid_2000_scaled+city_validation,51,40404,50506,city_floor:40404
632,history/states/632-State_632.txt,"Sterling, CO",1453,1453,grid_2000_scaled,1395,1453,0,
633,history/states/633-State_633.txt,"Corpus Christi, TX",1082527,1082529,grid_2000_scaled,1039320,1082529,1039187,
634,history/states/634-State_634.txt,"Lee, FL",21155,21155,grid_2000_scaled+city_validation,1441,21155,26444,city_floor:21155
635,history/states/635-State_635.txt,"Monterrey, NL",4562511,4560575,grid_2000_scaled,4338927,4560575,4667137,
636,history/states/636-State_636.txt,District of Columbia,15107,63147,grid_2000_scaled,514067,63147,1235477,
637,history/states/637-State_637.txt,"Laredos, TM",70504,36996,grid_2000_scaled,10326,36996,0,
638,history/states/638-State_638.txt,"Los Mochis, SI",4869146,2555010,grid_2000_scaled,713159,2555010,515958,
639,history/states/639-State_639.txt,"Guadalupe y Calvo, CH",6014981,3156269,grid_2000_scaled,880983,3156269,0,
640,history/states/640-State_640.txt,"El Carrizo, SI",247761,130009,grid_2000_scaled,36288,130009,17379,
641,history/states/641-State_641.txt,"Kansas City, KS",383471,383472,grid_2000_scaled,368165,383472,568451,
642,history/states/642-State_642.txt,"Gomez Palacio, DG",7301894,3831557,grid_2000_scaled,1069471,3831557,0,
643,history/states/643-State_643.txt,"Salinas, CA",1178174,1178176,grid_2000_scaled,1131149,1178176,805329,
644,history/states/644-State_644.txt,"Eleuthera, BS",15310,8034,grid_2000_scaled,2242,8034,0,
645,history/states/645-State_645.txt,"Fremont-Winema, OR",154381,154381,grid_2000_scaled,148219,154381,142439,
646,history/states/646-State_646.txt,"New Providence, BS",909985,477501,grid_2000_scaled,133281,477501,292079,
647,history/states/647-State_647.txt,"Andros, BS",47408,24877,grid_2000_scaled,6944,24877,15800,
648,history/states/648-State_648.txt,"Cat Island, BS",10000,10000,special_override,435,10000,0,
649,history/states/649-State_649.txt,"Overland Park, KS",726773,726775,grid_2000_scaled,697766,726775,152798,
650,history/states/650-State_650.txt,"Minot AFB, ND",1500,1500,special_override,16,1500,7021,city_floor:5616
651,history/states/651-State_651.txt,"Key West, FL",130034,130034,grid_2000_scaled,124844,130034,0,
652,history/states/652-State_652.txt,"Los Angeles, CA",11502598,11502622,grid_2000_scaled,11043492,11502622,11553695,
653,history/states/653-State_653.txt,"Matamoros, TA",12588,52618,grid_2000_scaled,428352,52618,0,
654,history/states/654-State_654.txt,"Los Angeles Metro, CA",5134734,5134744,grid_2000_scaled,4929790,5134744,5671798,
655,history/states/655-State_655.txt,"San Diego Metro, CA",2066552,2066557,grid_2000_scaled,1984070,2066557,841707,
656,history/states/656-State_656.txt,"Elko, NV",56275,56275,grid_2000_scaled,54029,56275,41356,
657,history/states/657-State_657.txt,"Montemorelos, NL",376713,376553,grid_2000_scaled,358252,376553,0,
658,history/states/658-State_658.txt,"San Salvador, BS",3757,1971,grid_2000_scaled,550,1971,0,
659,history/states/659-State_659.txt,"King's Bay Naval Base, GA",1500,1500,special_override,868,1500,113320,city_floor:90656
660,history/states/660-State_660.txt,"Santa Rosa, CA",857270,857272,grid_2000_scaled,823054,857272,639886,
661,history/states/661-State_661.txt,"Sacremento, CA",1654044,1654048,grid_2000_scaled,1588026,1654048,1610278,
662,history/states/662-State_662.txt,"San Diego, CA",2336461,2336466,grid_2000_scaled,2243205,2336466,2181018,
663,history/states/663-State_663.txt,"Long Island, BS",10000,10000,special_override,702,10000,0,
664,history/states/664-State_664.txt,"Great Exuma, BS",4518,5600,grid_2000_scaled+city_validation,662,5600,7000,city_floor:5600
665,history/states/665-State_665.txt,"Yreka, CA",73069,73069,grid_2000_scaled,70153,73069,10500,
666,history/states/666-State_666.txt,"Ely, NV",1712,1712,grid_2000_scaled,1644,1712,0,
667,history/states/667-State_667.txt,"Alturas, CA",69849,69850,grid_2000_scaled,67062,69850,12626,
668,history/states/668-State_668.txt,"Mazatlan, SI",14424,7569,grid_2000_scaled,2113,7569,0,
669,history/states/669-State_669.txt,"Sequoia, CA",1000,1000,special_override,65509,1000,60207,
670,history/states/670-State_670.txt,"Durango, DG",4873343,2557212,grid_2000_scaled,713774,2557212,1686887,
671,history/states/671-State_671.txt,"Fresnillo, ZA",6109664,3205953,grid_2000_scaled,894851,3205953,660563,
672,history/states/672-State_672.txt,"Crooked Island, BS",10000,10000,special_override,345,10000,0,
673,history/states/673-State_673.txt,"Tonopah, NV",2446,2446,grid_2000_scaled,2349,2446,2973,
674,history/states/674-State_674.txt,"Santa Barbara, CA",763222,763223,grid_2000_scaled,732759,763223,524355,
675,history/states/675-State_675.txt,"Mayaguna, BS",596,313,grid_2000_scaled,87,313,0,
676,history/states/676-State_676.txt,"Pine Bluffs, WY",75144,75144,grid_2000_scaled,72145,75144,2311,
677,history/states/677-State_677.txt,"Pinedale, WY",4353,4353,grid_2000_scaled,4180,4353,1920,
678,history/states/678-State_678.txt,"Austin, TX",1074163,1074166,grid_2000_scaled,1031290,1074166,1177817,
679,history/states/679-State_679.txt,Turks and Caicos Islands,10000,10000,special_override,3618,10000,0,
680,history/states/680-State_680.txt,"Oklahoma City, OK",969042,969044,grid_2000_scaled,930364,969044,1179638,
681,history/states/681-State_681.txt,"Huntsville, TX",966947,966949,grid_2000_scaled,928353,966949,509518,
682,history/states/682-State_682.txt,"Monctezuma, SL",16588618,8704623,grid_2000_scaled,2429650,8704623,0,
683,history/states/683-State_683.txt,"Sidney, NE",16005,16005,grid_2000_scaled,15366,16005,7200,
684,history/states/684-State_684.txt,"Cody, WY",72286,72286,grid_2000_scaled,69401,72286,44580,
685,history/states/685-State_685.txt,"Matanzas, CU",396965,396965,grid_2000_scaled,196960,396965,0,
686,history/states/686-State_686.txt,"Villa Clara, CU",1318447,1318447,grid_2000_scaled,654168,1318447,0,
687,history/states/687-State_687.txt,"Zacatecas, ZA",5179791,2718016,grid_2000_scaled,758658,2718016,0,
688,history/states/688-State_688.txt,"Ciudad Victoria, TM",9781949,5132928,grid_2000_scaled,1432712,5132928,15138,
689,history/states/689-State_689.txt,"El Centro, CA",704012,704013,grid_2000_scaled,675913,704013,554196,
690,history/states/690-State_690.txt,"Inagua, BS",4553,2389,grid_2000_scaled,667,2389,1200,
691,history/states/691-State_691.txt,"Mayabeque, CU",8819,8819,grid_2000_scaled,4376,8819,0,
692,history/states/692-State_692.txt,"Bakersfield, CA",598350,598351,grid_2000_scaled,574468,598351,632257,
693,history/states/693-State_693.txt,"Artemisa, CU",4324,4324,grid_2000_scaled,2145,4324,0,
694,history/states/694-State_694.txt,"Havana, CU",512,512,grid_2000_scaled+city_validation,254,512,6214917,city_validation_skipped:outlier_city_sum
695,history/states/695-State_695.txt,"Fresno, CA",2267150,2267154,grid_2000_scaled,2176660,2267154,2084373,
696,history/states/696-State_696.txt,"Ciego de Avila, CU",630442,630442,grid_2000_scaled,312804,630442,0,
697,history/states/697-State_697.txt,"Sancti Spiritus, CU",229112,229112,grid_2000_scaled,113677,229112,0,
698,history/states/698-State_698.txt,"Pinar del Rio, CU",248899,248899,grid_2000_scaled,123495,248899,0,
699,history/states/699-State_699.txt,"Cienfuegos, CU",50185,50185,grid_2000_scaled,24900,50185,0,
700,history/states/700-State_700.txt,"Jardines del Rey, CU",35204,35204,grid_2000_scaled,17467,35204,0,
701,history/states/701-State_701.txt,"Yosemite, CA",1000,1000,special_override,335293,1000,74298,
702,history/states/702-State_702.txt,"Camaguey, CU",1543835,1543835,grid_2000_scaled,765997,1543835,0,
703,history/states/703-State_703.txt,"Susanville, CA",508731,508732,grid_2000_scaled,488426,508732,34047,
704,history/states/704-State_704.txt,"Napa, CA",796557,796559,grid_2000_scaled,764764,796559,688548,
705,history/states/705-State_705.txt,"Redding, CA",329664,329665,grid_2000_scaled,316506,329665,201065,
706,history/states/706-State_706.txt,"Tecuala, NA",500,500,grid_2000_scaled,0,500,0,
707,history/states/707-State_707.txt,"San Juan, PR",1494050,1494053,grid_2000_scaled,1434417,1494053,682261,
708,history/states/708-State_708.txt,"Las Tunas, CU",903161,903161,grid_2000_scaled,448117,903161,0,
709,history/states/709-State_709.txt,"Maria Trinidad Sanchez, DO",501951,501951,grid_2000_scaled,435006,501951,0,
710,history/states/710-State_710.txt,British Virgin Islands,10000,10000,special_override,15785,10000,9400,city_floor:7520
711,history/states/711-State_711.txt,"Holguin, CU",2144428,2144428,grid_2000_scaled,1063991,2144428,0,
712,history/states/712-State_712.txt,"Samana, DO",51000,51000,grid_2000_scaled,44198,51000,0,
713,history/states/713-State_713.txt,"Monte Cristi, DO",139533,139533,grid_2000_scaled,120924,139533,0,
714,history/states/714-State_714.txt,"Puerto Plata, DO",1132824,1132824,grid_2000_scaled,981740,1132824,0,
715,history/states/715-State_715.txt,"Duarte, DO",474513,474513,grid_2000_scaled,411227,474513,0,
716,history/states/716-State_716.txt,Este de Nayarit,34,143,grid_2000_scaled,1164,143,0,
717,history/states/717-State_717.txt,US Virgin Islands,10000,10000,special_override,255,10000,0,
718,history/states/718-State_718.txt,"El Seybo, DO",363293,363293,grid_2000_scaled,314840,363293,0,
719,history/states/719-State_719.txt,"La Altagracia, DO",184399,184399,grid_2000_scaled,159805,184399,0,
720,history/states/720-State_720.txt,"Kirtland AFB, NM",1500,1500,special_override,3235,1500,20782,city_floor:16625
721,history/states/721-State_721.txt,"Vieques, PR",11339,11339,grid_2000_scaled,10886,11339,0,
722,history/states/722-State_722.txt,"Guantanamo, CU",707065,707065,grid_2000_scaled,350821,707065,0,
723,history/states/723-State_723.txt,"Santiago, DO",153160,153160,grid_2000_scaled,132733,153160,0,
724,history/states/724-State_724.txt,"Hato Mayor, DO",110082,110082,grid_2000_scaled,95401,110082,0,
725,history/states/725-State_725.txt,"Mezquitic, JA",1847882,969648,grid_2000_scaled,270650,969648,0,
726,history/states/726-State_726.txt,"Nord-Est, HT",360092,360092,grid_2000_scaled,265455,360092,10569,
727,history/states/727-State_727.txt,"La Vega, DO",296891,296891,grid_2000_scaled,257295,296891,0,
728,history/states/728-State_728.txt,"Isla de Culebra, PR",10000,10000,special_override,181,10000,0,
729,history/states/729-State_729.txt,"Nord-Oueste, HT",588112,588112,grid_2000_scaled,433547,588112,346293,
730,history/states/730-State_730.txt,"Dajabon, DO",274524,274524,grid_2000_scaled,237911,274524,0,
731,history/states/731-State_731.txt,"Isla de Juventud, CU",10000,10000,special_override,282,10000,0,
732,history/states/732-State_732.txt,"Nord, HT",720590,720590,grid_2000_scaled,531209,720590,63869,
733,history/states/733-State_733.txt,"Santo Domingo, DO",3772428,3772428,grid_2000_scaled,3269302,3772428,9025578,
734,history/states/734-State_734.txt,"Santiago de Cuba, CU",1671377,1671377,grid_2000_scaled,829279,1671377,3759332,
735,history/states/735-State_735.txt,"Artibonite, HT",1514620,1514620,grid_2000_scaled,1116555,1514620,700334,
736,history/states/736-State_736.txt,"Granma, CU",1300124,1300124,grid_2000_scaled,645076,1300124,0,
737,history/states/737-State_737.txt,"La Romana, DO",500,130000,manual_override,0,130000,0,
738,history/states/738-State_738.txt,"San Pedro de Macoris, DO",500,195000,manual_override,0,195000,0,
739,history/states/739-State_739.txt,"Colotlan, JA",284301,149183,grid_2000_scaled,41640,149183,0,
740,history/states/740-State_740.txt,"La Estrelleta, DO",150616,150616,grid_2000_scaled,130528,150616,0,
741,history/states/741-State_741.txt,Aguascalientes,117996,14385140,grid_2000_scaled,4015206,14385140,980985,
742,history/states/742-State_742.txt,"San Juan, DO",316999,316999,grid_2000_scaled,274721,316999,0,
743,history/states/743-State_743.txt,"Guayalejo, VC",19548,19548,grid_2000_scaled,20009,19548,0,
744,history/states/744-State_744.txt,"Centre, HT",738080,738080,grid_2000_scaled,544102,738080,100039,
745,history/states/745-State_745.txt,"Brainerd, MN",138320,138321,grid_2000_scaled,132800,138321,11127,
746,history/states/746-State_746.txt,"Pinos, Zacatecas",4979,20810,grid_2000_scaled,169410,20810,0,
747,history/states/747-State_747.txt,"San Luis Potosi, SL",12183971,6393352,grid_2000_scaled,1784524,6393352,1780372,
748,history/states/748-State_748.txt,"Azua, DO",234006,234006,grid_2000_scaled,202797,234006,0,
749,history/states/749-State_749.txt,"Peravia, DO",127791,127791,grid_2000_scaled,110747,127791,0,
750,history/states/750-State_750.txt,"Ciudad Valles, SL",9918343,5204499,grid_2000_scaled,1452689,5204499,0,
751,history/states/751-State_751.txt,"San Francisco, CA",951564,951566,grid_2000_scaled,913584,951566,664734,
752,history/states/752-State_752.txt,"Isla de Mona, PR",10000,10000,special_override,0,10000,0,
753,history/states/753-State_753.txt,"Tepic, NA",2575,1351,grid_2000_scaled,377,1351,0,
754,history/states/754-State_754.txt,Veracruz,17628,2149044,grid_2000_scaled,599845,2149044,4301284,
755,history/states/755-State_755.txt,Jalisco,18965,2312056,grid_2000_scaled,645345,2312056,6254408,
756,history/states/756-State_756.txt,"San Francisco Metro, CA",4168060,4168069,grid_2000_scaled,4001700,4168069,5940245,
757,history/states/757-State_757.txt,Quintana Roo,500,874963,manual_override,1,874963,0,
758,history/states/758-State_758.txt,"Axtla de Terrazas, SL",6190051,3248134,grid_2000_scaled,906625,3248134,0,
759,history/states/759-State_759.txt,Guanajuato,34393,4192971,grid_2000_scaled,1170349,4192971,6234321,
760,history/states/760-State_760.txt,"Ouest, HT",3862860,3862860,grid_2000_scaled,2847642,3862860,2707672,
761,history/states/761-State_761.txt,Yucatan,3278,399610,grid_2000_scaled,111540,399610,1746303,
762,history/states/762-State_762.txt,"Barahona, DO",197536,197536,grid_2000_scaled,171191,197536,0,
763,history/states/763-State_763.txt,"Isla Maria Madre, NA",10000,10000,special_override,0,10000,0,
764,history/states/764-State_764.txt,"Nellis AFB, NV",1500,1500,special_override,81138,1500,0,
765,history/states/765-State_765.txt,"Isla de la Gonave, HT",64009,64009,special_override,47187,64009,0,
766,history/states/766-State_766.txt,Queretaro,11370,1386096,grid_2000_scaled,386890,1386096,3140507,
767,history/states/767-State_767.txt,"Huejutla de Reyes, VC",100452,100452,grid_2000_scaled,102823,100452,0,
768,history/states/768-State_768.txt,"Pedernales, DO",8455,8455,grid_2000_scaled,7327,8455,0,
769,history/states/769-State_769.txt,"Sud-Est, HT",206331,206331,grid_2000_scaled,152104,206331,137966,
770,history/states/770-State_770.txt,"Puerto Vallarta, JA",500,500,grid_2000_scaled,0,500,0,
771,history/states/771-State_771.txt,Hidalgo,2729,332747,grid_2000_scaled,92877,332747,0,
772,history/states/772-State_772.txt,"Malmstrom AFB, MT ",1500,1500,special_override,10,1500,1460,city_floor:1168
773,history/states/773-State_773.txt,"Nippes, HT",445305,445305,grid_2000_scaled,328273,445305,6036,
774,"history/states/774-Bronx, NY.txt","Queens, NY",1697932,1697935,grid_2000_scaled,1630162,1697935,2633729,
775,"history/states/775-Queens, NY.txt","Staten Island, NY",592414,592415,grid_2000_scaled,568769,592415,17636754,
776,"history/states/776-Brooklyn, NY.txt","The Bronx, NY",918934,918935,grid_2000_scaled,882256,918935,3424560,
777,"history/states/777-Staten Island, NY.txt","Brooklyn, NY",1942916,1942920,grid_2000_scaled,1865368,1942920,2736074,
778,"history/states/778-Saint Francis, KS.txt","Saint Francis, KS",716,716,grid_2000_scaled,687,716,0,
779,"history/states/779-Ohio, WV.txt","Ohio, WV",64770,64770,grid_2000_scaled,62184,64770,74397,
